GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,BLK_DAY_RANK
3/24/2019,LAL,Los Angeles Lakers,LAL vs. SAC,JaVale McGee,C,48.6,1153,0,12874,0,18130,5,37,8,2174,1,10110,13,591,1,4317,2,4097,1
3/24/2019,MIL,Milwaukee Bucks,MIL vs. CLE,Giannis Antetokounmpo,F,56.5,478,0,12874,7,1184,4,98,11,549,4,2601,10,1582,0,11467,4,786,2
3/24/2019,DEN,Denver Nuggets,DEN @ IND,Nikola Jokic,C,58.2,401,1,7056,8,789,4,98,8,2174,2,6102,11,1140,1,4317,1,8514,3
3/24/2019,GSW,Golden State Warriors,GSW vs. DET,Andrew Bogut,C,27.5,7415,0,12874,3,5849,3,272,4,8828,0,13385,5,7038,0,11467,0,15731,4
3/24/2019,TOR,Toronto Raptors,TOR vs. CHA,Marc Gasol,C,41.8,2238,2,3543,6,1803,3,272,7,3260,1,10110,4,9339,1,4317,1,8514,5
3/24/2019,NOP,New Orleans Pelicans,NOP vs. HOU,Jahlil Okafor,C,14.3,15697,0,12874,1,12618,2,812,1,18112,0,13385,4,9339,0,11467,0,15731,6
3/24/2019,NYK,New York Knicks,NYK vs. LAC,Mitchell Robinson,C,25.4,8548,0,12874,2,8551,2,812,0,21502,2,6102,7,3913,2,1393,0,15731,7
3/24/2019,HOU,Houston Rockets,HOU @ NOP,Eric Gordon,G,29,6657,6,113,2,8551,2,812,6,4636,0,13385,0,22086,1,4317,1,8514,8
3/24/2019,NYK,New York Knicks,NYK vs. LAC,DeAndre Jordan,C,50.6,930,0,12874,4,3929,2,812,7,3260,6,1093,13,591,2,1393,3,1827,9
3/24/2019,IND,Indiana Pacers,IND vs. DEN,Myles Turner,C-F,41.2,2357,0,12874,2,8551,2,812,7,3260,3,4174,11,1140,1,4317,1,8514,10
3/23/2019,MIA,Miami Heat,MIA @ WAS,Bam Adebayo,C-F,48.2,1205,0,12874,8,789,4,98,6,4636,4,2601,11,1140,0,11467,5,338,1
3/23/2019,UTA,Utah Jazz,UTA @ CHI,Ekpe Udoh,C-F,16.4,14248,0,12874,0,18130,4,98,1,18112,0,13385,2,15352,0,11467,0,15731,2
3/23/2019,UTA,Utah Jazz,UTA @ CHI,Rudy Gobert,C,52.8,735,0,12874,2,8551,4,98,9,1419,3,4174,14,434,0,11467,0,15731,3
3/23/2019,MIN,Minnesota Timberwolves,MIN @ MEM,Anthony Tolliver,F,21.9,10673,2,3543,3,5849,3,272,2,14769,0,13385,2,15352,0,11467,0,15731,4
3/23/2019,MEM,Memphis Grizzlies,MEM vs. MIN,Jonas Valanciunas,C,46.3,1492,1,7056,3,5849,3,272,7,3260,5,1672,14,434,0,11467,4,786,5
3/23/2019,MIA,Miami Heat,MIA @ WAS,Kelly Olynyk,F,43.9,1878,2,3543,5,2659,3,272,6,4636,0,13385,7,3913,2,1393,1,8514,6
3/23/2019,ATL,Atlanta Hawks,ATL vs. PHI,John Collins,F-C,35.8,3841,1,7056,2,8551,2,812,4,8828,4,2601,9,2204,1,4317,0,15731,7
3/23/2019,CHI,Chicago Bulls,CHI vs. UTA,Shaquille Harrison,G,27.8,7260,0,12874,2,8551,2,812,2,14769,2,6102,9,2204,1,4317,1,8514,8
3/23/2019,PHI,Philadelphia 76ers,PHI @ ATL,Ben Simmons,G,57.7,423,0,12874,9,525,2,812,9,1419,3,4174,6,5192,4,121,2,4097,9
3/23/2019,POR,Portland Trail Blazers,POR vs. DET,Jusuf Nurkic,C,30.7,5895,0,12874,3,5849,2,812,6,4636,3,4174,6,5192,0,11467,2,4097,10
3/22/2019,LAL,Los Angeles Lakers,LAL vs. BKN,JaVale McGee,C,75,51,0,12874,0,18130,6,10,15,65,3,4174,20,48,1,4317,3,1827,1
3/22/2019,SAS,San Antonio Spurs,SAS @ HOU,LaMarcus Aldridge,C-F,34.8,4198,0,12874,4,3929,5,37,5,6509,0,13385,4,9339,0,11467,1,8514,2
3/22/2019,MEM,Memphis Grizzlies,MEM @ ORL,Jonas Valanciunas,C,64.3,174,1,7056,3,5849,4,98,10,888,2,6102,24,5,0,11467,4,786,3
3/22/2019,MIA,Miami Heat,MIA @ MIL,Hassan Whiteside,C,32.8,4968,0,12874,0,18130,3,272,6,4636,2,6102,9,2204,0,11467,1,8514,4
3/22/2019,OKC,Oklahoma City Thunder,OKC @ TOR,Steven Adams,C,30.5,5992,0,12874,1,12618,3,272,4,8828,1,10110,5,7038,2,1393,1,8514,5
3/22/2019,LAC,LA Clippers,LAC @ CLE,Montrezl Harrell,F-C,34.5,4316,0,12874,1,12618,3,272,5,6509,4,2601,5,7038,2,1393,2,4097,6
3/22/2019,NYK,New York Knicks,NYK vs. DEN,Mitchell Robinson,C,37,3475,0,12874,0,18130,3,272,7,3260,2,6102,10,1582,0,11467,0,15731,7
3/22/2019,LAC,LA Clippers,LAC @ CLE,Ivica Zubac,C,27.6,7365,0,12874,2,8551,3,272,2,14769,2,6102,8,2894,0,11467,0,15731,8
3/22/2019,TOR,Toronto Raptors,TOR vs. OKC,Serge Ibaka,C-F,22.2,10476,0,12874,0,18130,2,812,5,6509,1,10110,6,5192,0,11467,2,4097,9
3/22/2019,TOR,Toronto Raptors,TOR vs. OKC,Marc Gasol,C,27,7652,0,12874,6,1803,2,812,1,18112,0,13385,5,7038,2,1393,2,4097,10
3/21/2019,SAC,Sacramento Kings,SAC vs. DAL,De'Aaron Fox,G,46.1,1518,1,7056,9,525,4,98,6,4636,2,6102,3,12137,1,4317,1,8514,1
3/21/2019,SAC,Sacramento Kings,SAC vs. DAL,Marvin Bagley III,F,47.4,1326,3,1597,0,18130,4,98,8,2174,3,4174,12,814,0,11467,1,8514,2
3/21/2019,CHA,Charlotte Hornets,CHA vs. MIN,Marvin Williams,F,31.6,5459,3,1597,0,18130,3,272,5,6509,0,13385,3,12137,2,1393,0,15731,3
3/21/2019,ATL,Atlanta Hawks,ATL vs. UTA,Dewayne Dedmon,C,39.8,2702,3,1597,2,8551,3,272,6,4636,3,4174,9,2204,0,11467,1,8514,4
3/21/2019,DET,Detroit Pistons,DET @ PHX,Thon Maker,F,28.2,7054,1,7056,0,18130,3,272,2,14769,5,1672,6,5192,1,4317,1,8514,5
3/21/2019,DAL,Dallas Mavericks,DAL @ SAC,Salah Mejri,C,13.6,16157,0,12874,0,18130,3,272,1,18112,0,13385,3,12137,0,11467,1,8514,6
3/21/2019,GSW,Golden State Warriors,GSW vs. IND,Kevin Durant,F,35.6,3908,1,7056,6,1803,3,272,6,4636,2,6102,3,12137,1,4317,4,786,7
3/21/2019,PHX,Phoenix Suns,PHX vs. DET,Richaun Holmes,F-C,29.5,6436,0,12874,1,12618,2,812,2,14769,6,1093,5,7038,2,1393,0,15731,8
3/21/2019,MIN,Minnesota Timberwolves,MIN @ CHA,Karl-Anthony Towns,C,54.2,629,2,3543,6,1803,2,812,7,3260,5,1672,16,207,1,4317,4,786,9
3/21/2019,CHA,Charlotte Hornets,CHA vs. MIN,Frank Kaminsky,F-C,12.2,17085,0,12874,2,8551,2,812,0,21502,2,6102,1,18809,0,11467,0,15731,10
3/20/2019,ORL,Orlando Magic,ORL vs. NOP,Jonathan Isaac,F,37,3475,0,12874,4,3929,4,98,4,8828,0,13385,10,1582,0,11467,1,8514,1
3/20/2019,NYK,New York Knicks,NYK vs. UTA,Mitchell Robinson,C,41.9,2216,0,12874,1,12618,3,272,6,4636,2,6102,12,814,1,4317,0,15731,2
3/20/2019,ORL,Orlando Magic,ORL vs. NOP,Nikola Vucevic,C,45.9,1547,1,7056,3,5849,3,272,5,6509,4,2601,17,151,0,11467,3,1827,3
3/20/2019,MIA,Miami Heat,MIA @ SAS,Josh Richardson,G,35,4125,2,3543,4,3929,2,812,6,4636,1,10110,5,7038,1,4317,1,8514,4
3/20/2019,WAS,Washington Wizards,WAS @ CHI,Bradley Beal,G,54.9,579,2,3543,7,1184,2,812,7,3260,11,128,7,3913,3,415,6,130,5
3/20/2019,MIA,Miami Heat,MIA @ SAS,Derrick Jones Jr.,F-G,14.6,15476,1,7056,0,18130,2,812,1,18112,2,6102,3,12137,0,11467,0,15731,6
3/20/2019,CLE,Cleveland Cavaliers,CLE vs. MIL,David Nwaba,G,17.2,13719,0,12874,0,18130,2,812,1,18112,2,6102,6,5192,0,11467,0,15731,7
3/20/2019,TOR,Toronto Raptors,TOR @ OKC,Serge Ibaka,C-F,21.8,10738,0,12874,0,18130,2,812,1,18112,4,2601,9,2204,0,11467,1,8514,8
3/20/2019,WAS,Washington Wizards,WAS @ CHI,Bobby Portis,F,31.5,5512,1,7056,3,5849,2,812,6,4636,2,6102,5,7038,0,11467,0,15731,9
3/20/2019,WAS,Washington Wizards,WAS @ CHI,Thomas Bryant,C,17.2,13719,1,7056,0,18130,2,812,2,14769,0,13385,6,5192,0,11467,1,8514,10
3/2/2019,MIL,Milwaukee Bucks,MIL @ UTA,Brook Lopez,C,48.6,1153,4,662,0,18130,7,3,6,4636,0,13385,8,2894,1,4317,1,8514,1
3/2/2019,IND,Indiana Pacers,IND vs. ORL,Myles Turner,C-F,30.7,5895,0,12874,1,12618,4,98,4,8828,2,6102,6,5192,1,4317,3,1827,2
3/2/2019,UTA,Utah Jazz,UTA vs. MIL,Derrick Favors,F-C,54.6,598,0,12874,0,18130,3,272,10,888,3,4174,18,108,1,4317,2,4097,3
3/2/2019,GSW,Golden State Warriors,GSW @ PHI,Andre Iguodala,G,30.8,5846,1,7056,4,3929,3,272,2,14769,1,10110,4,9339,2,1393,1,8514,4
3/2/2019,PHX,Phoenix Suns,PHX vs. LAL,Richaun Holmes,F-C,17.8,13309,0,12874,0,18130,3,272,1,18112,2,6102,4,9339,0,11467,0,15731,5
3/2/2019,SAS,San Antonio Spurs,SAS vs. OKC,Jakob Poeltl,C,28.9,6714,0,12874,1,12618,3,272,2,14769,1,10110,7,3913,2,1393,1,8514,6
3/2/2019,MIA,Miami Heat,MIA vs. BKN,Kelly Olynyk,F,45.2,1663,3,1597,4,3929,2,812,9,1419,4,2601,6,5192,1,4317,2,4097,7
3/2/2019,MIA,Miami Heat,MIA vs. BKN,Bam Adebayo,C-F,43.2,1973,0,12874,6,1803,2,812,3,11548,3,4174,16,207,0,11467,0,15731,8
3/2/2019,BKN,Brooklyn Nets,BKN @ MIA,Joe Harris,F-G,20.6,11510,2,3543,0,18130,2,812,6,4636,1,10110,3,12137,0,11467,4,786,9
3/2/2019,MIA,Miami Heat,MIA vs. BKN,Rodney McGruder,F-G,38.2,3126,4,662,2,8551,2,812,6,4636,1,10110,6,5192,2,1393,1,8514,10
3/19/2019,IND,Indiana Pacers,IND @ LAC,Myles Turner,C-F,37,3475,1,7056,2,8551,5,37,5,6509,0,13385,5,7038,1,4317,1,8514,1
3/19/2019,GSW,Golden State Warriors,GSW @ MIN,Draymond Green,F,41.5,2292,0,12874,9,525,4,98,2,14769,1,10110,10,1582,1,4317,4,786,2
3/19/2019,MIL,Milwaukee Bucks,MIL vs. LAL,Brook Lopez,C,60.3,312,5,280,3,5849,4,98,8,2174,7,723,9,2204,3,415,4,786,3
3/19/2019,GSW,Golden State Warriors,GSW @ MIN,Alfonzo McKinnie,F,16.8,13990,0,12874,0,18130,2,812,0,21502,0,13385,9,2204,0,11467,0,15731,4
3/19/2019,PHI,Philadelphia 76ers,PHI @ CHA,Ben Simmons,G,53.1,714,0,12874,5,2659,2,812,11,549,6,1093,8,2894,1,4317,1,8514,5
3/19/2019,BKN,Brooklyn Nets,BKN @ SAC,Rodions Kurucs,F,21.8,10738,0,12874,0,18130,2,812,2,14769,2,6102,4,9339,2,1393,1,8514,6
3/19/2019,LAL,Los Angeles Lakers,LAL @ MIL,JaVale McGee,C,25.2,8653,0,12874,0,18130,2,812,3,11548,0,13385,11,1140,0,11467,0,15731,7
3/19/2019,LAL,Los Angeles Lakers,LAL @ MIL,Rajon Rondo,G,37.2,3409,1,7056,10,325,1,2443,6,4636,0,13385,6,5192,2,1393,7,51,8
3/19/2019,LAL,Los Angeles Lakers,LAL @ MIL,Kentavious Caldwell-Pope,G,49.1,1094,8,22,1,12618,1,2443,12,318,3,4174,3,12137,2,1393,0,15731,9
3/19/2019,LAC,LA Clippers,LAC vs. IND,Patrick Beverley,G,34.3,4399,2,3543,5,2659,1,2443,4,8828,0,13385,4,9339,3,415,0,15731,10
3/18/2019,OKC,Oklahoma City Thunder,OKC vs. MIA,Jerami Grant,F,49.5,1057,1,7056,1,12618,3,272,10,888,6,1093,10,1582,0,11467,0,15731,1
3/18/2019,GSW,Golden State Warriors,GSW @ SAS,Draymond Green,F,33.1,4834,2,3543,7,1184,3,272,4,8828,0,13385,3,12137,1,4317,3,1827,2
3/18/2019,DEN,Denver Nuggets,DEN @ BOS,Nikola Jokic,C,59.1,359,3,1597,7,1184,3,272,9,1419,0,13385,13,591,2,1393,3,1827,3
3/18/2019,NYK,New York Knicks,NYK @ TOR,Mitchell Robinson,C,14,15899,0,12874,0,18130,3,272,0,21502,0,13385,5,7038,0,11467,1,8514,4
3/18/2019,PHX,Phoenix Suns,PHX vs. CHI,Deandre Ayton,C,60.9,291,0,12874,3,5849,3,272,12,318,1,10110,12,814,3,415,1,8514,5
3/18/2019,UTA,Utah Jazz,UTA @ WAS,Ekpe Udoh,C-F,12,17247,0,12874,0,18130,2,812,1,18112,0,13385,5,7038,0,11467,2,4097,6
3/18/2019,DAL,Dallas Mavericks,DAL vs. NOP,Maxi Kleber,F,26.2,8106,0,12874,2,8551,2,812,4,8828,1,10110,6,5192,1,4317,2,4097,7
3/18/2019,POR,Portland Trail Blazers,POR vs. IND,Maurice Harkless,F,31,5760,1,7056,2,8551,2,812,3,11548,3,4174,5,7038,2,1393,0,15731,8
3/18/2019,DET,Detroit Pistons,DET @ CLE,Bruce Brown,G,19.1,12475,0,12874,1,12618,2,812,2,14769,1,10110,3,12137,1,4317,0,15731,9
3/18/2019,DEN,Denver Nuggets,DEN @ BOS,Mason Plumlee,F-C,18.4,12911,0,12874,4,3929,2,812,1,18112,1,10110,2,15352,1,4317,2,4097,10
3/17/2019,MIL,Milwaukee Bucks,MIL vs. PHI,Brook Lopez,C,32.3,5169,3,1597,1,12618,4,98,4,8828,3,4174,4,9339,1,4317,3,1827,1
3/17/2019,SAC,Sacramento Kings,SAC vs. CHI,Harry Giles III,F-C,38.7,2981,0,12874,3,5849,3,272,8,2174,0,13385,6,5192,1,4317,1,8514,2
3/17/2019,LAL,Los Angeles Lakers,LAL @ NYK,Alex Caruso,G,42.6,2089,1,7056,2,8551,3,272,3,11548,5,1672,3,12137,5,25,0,15731,3
3/17/2019,CHA,Charlotte Hornets,CHA @ MIA,Marvin Williams,F,19.8,12020,0,12874,2,8551,3,272,1,18112,0,13385,4,9339,1,4317,2,4097,4
3/17/2019,LAC,LA Clippers,LAC vs. BKN,Montrezl Harrell,F-C,44.5,1768,0,12874,1,12618,3,272,8,2174,4,2601,10,1582,1,4317,1,8514,5
3/17/2019,MIA,Miami Heat,MIA vs. CHA,Derrick Jones Jr.,F-G,24.5,9047,1,7056,1,12618,3,272,2,14769,1,10110,5,7038,1,4317,1,8514,6
3/17/2019,LAC,LA Clippers,LAC vs. BKN,Ivica Zubac,C,19.6,12151,0,12874,2,8551,2,812,1,18112,1,10110,8,2894,0,11467,2,4097,7
3/17/2019,ORL,Orlando Magic,ORL vs. ATL,Wes Iwundu,F,31.4,5566,2,3543,0,18130,2,812,3,11548,6,1093,7,3913,1,4317,0,15731,8
3/17/2019,CHI,Chicago Bulls,CHI @ SAC,Robin Lopez,C,20.2,11766,0,12874,0,18130,2,812,2,14769,4,2601,6,5192,0,11467,1,8514,9
3/17/2019,DET,Detroit Pistons,DET vs. TOR,Thon Maker,F,16.6,14127,0,12874,0,18130,2,812,2,14769,3,4174,3,12137,0,11467,0,15731,10
3/16/2019,SAS,San Antonio Spurs,SAS vs. POR,Jakob Poeltl,C,30.7,5895,0,12874,1,12618,5,37,4,8828,0,13385,6,5192,0,11467,1,8514,1
3/16/2019,BKN,Brooklyn Nets,BKN @ UTA,Jarrett Allen,C,29.5,6436,0,12874,1,12618,4,98,0,21502,4,2601,5,7038,2,1393,0,15731,2
3/16/2019,UTA,Utah Jazz,UTA vs. BKN,Derrick Favors,F-C,36.9,3498,0,12874,1,12618,3,272,4,8828,5,1672,12,814,0,11467,1,8514,3
3/16/2019,SAS,San Antonio Spurs,SAS vs. POR,LaMarcus Aldridge,C-F,32.6,5046,0,12874,2,8551,3,272,5,6509,2,6102,8,2894,1,4317,4,786,4
3/16/2019,UTA,Utah Jazz,UTA vs. BKN,Rudy Gobert,C,51.9,804,0,12874,1,12618,3,272,9,1419,5,1672,17,151,0,11467,2,4097,5
3/16/2019,DAL,Dallas Mavericks,DAL vs. CLE,Dirk Nowitzki,F,33.7,4615,2,3543,1,12618,2,812,5,6509,2,6102,6,5192,2,1393,1,8514,6
3/16/2019,WAS,Washington Wizards,WAS vs. MEM,Trevor Ariza,F,22.3,10410,1,7056,1,12618,2,812,3,11548,1,10110,4,9339,1,4317,1,8514,7
3/16/2019,PHX,Phoenix Suns,PHX @ NOP,Ray Spalding,F,19.8,12020,0,12874,2,8551,2,812,4,8828,0,13385,4,9339,0,11467,2,4097,8
3/16/2019,WAS,Washington Wizards,WAS vs. MEM,Thomas Bryant,C,27.4,7453,0,12874,2,8551,2,812,1,18112,8,447,7,3913,0,11467,0,15731,9
3/16/2019,DEN,Denver Nuggets,DEN vs. IND,Mason Plumlee,F-C,19.9,11947,0,12874,5,2659,2,812,2,14769,0,13385,2,15352,0,11467,0,15731,10
3/15/2019,SAS,San Antonio Spurs,SAS vs. NYK,Jakob Poeltl,C,49.8,1013,0,12874,2,8551,5,37,6,4636,0,13385,9,2204,3,415,0,15731,1
3/15/2019,POR,Portland Trail Blazers,POR @ NOP,Zach Collins,F-C,36.6,3598,0,12874,2,8551,4,98,5,6509,2,6102,8,2894,0,11467,0,15731,2
3/15/2019,PHI,Philadelphia 76ers,PHI vs. SAC,Joel Embiid,F-C,56.9,458,0,12874,3,5849,4,98,9,1419,3,4174,17,151,1,4317,4,786,3
3/15/2019,LAC,LA Clippers,LAC vs. CHI,Montrezl Harrell,F-C,45,1693,0,12874,2,8551,3,272,9,1419,8,447,5,7038,1,4317,2,4097,4
3/15/2019,NOP,New Orleans Pelicans,NOP vs. POR,Cheick Diallo,F,15.6,14808,0,12874,0,18130,3,272,2,14769,0,13385,3,12137,0,11467,1,8514,5
3/15/2019,MIL,Milwaukee Bucks,MIL @ MIA,Brook Lopez,C,24.2,9222,0,12874,2,8551,3,272,1,18112,0,13385,6,5192,1,4317,0,15731,6
3/15/2019,MIA,Miami Heat,MIA vs. MIL,Hassan Whiteside,C,36.2,3703,0,12874,0,18130,3,272,5,6509,4,2601,11,1140,0,11467,0,15731,7
3/15/2019,HOU,Houston Rockets,HOU vs. PHX,James Harden,G,89.3,6,3,1597,11,183,3,272,12,318,14,42,9,2204,6,3,6,130,8
3/15/2019,MIL,Milwaukee Bucks,MIL @ MIA,Giannis Antetokounmpo,F,74.7,56,1,7056,9,525,3,272,12,318,8,447,16,207,2,1393,6,130,9
3/15/2019,CHI,Chicago Bulls,CHI @ LAC,Robin Lopez,C,48.1,1213,0,12874,3,5849,3,272,9,1419,4,2601,8,2894,1,4317,0,15731,10
3/14/2019,DEN,Denver Nuggets,DEN vs. DAL,Mason Plumlee,F-C,22.2,10476,0,12874,2,8551,2,812,1,18112,1,10110,11,1140,0,11467,3,1827,1
3/14/2019,LAL,Los Angeles Lakers,LAL @ TOR,Kentavious Caldwell-Pope,G,24,9362,1,7056,2,8551,2,812,4,8828,0,13385,5,7038,1,4317,3,1827,2
3/14/2019,UTA,Utah Jazz,UTA vs. MIN,Joe Ingles,F,33,4889,2,3543,8,789,2,812,5,6509,0,13385,5,7038,1,4317,6,130,3
3/14/2019,UTA,Utah Jazz,UTA vs. MIN,Rudy Gobert,C,32.1,5249,0,12874,1,12618,2,812,5,6509,0,13385,13,591,0,11467,1,8514,4
3/14/2019,OKC,Oklahoma City Thunder,OKC @ IND,Jerami Grant,F,16.9,13926,0,12874,1,12618,2,812,1,18112,1,10110,2,15352,2,1393,2,4097,5
3/14/2019,UTA,Utah Jazz,UTA vs. MIN,Derrick Favors,F-C,39.2,2856,0,12874,0,18130,2,812,8,2174,1,10110,11,1140,1,4317,0,15731,6
3/14/2019,TOR,Toronto Raptors,TOR vs. LAL,Pascal Siakam,F,40,2657,0,12874,6,1803,2,812,3,11548,10,204,5,7038,2,1393,3,1827,7
3/14/2019,OKC,Oklahoma City Thunder,OKC @ IND,Russell Westbrook,G,66.3,138,1,7056,11,183,2,812,8,2174,2,6102,14,434,4,121,4,786,8
3/14/2019,DEN,Denver Nuggets,DEN vs. DAL,Will Barton,G,23.9,9428,1,7056,1,12618,2,812,4,8828,2,6102,2,15352,1,4317,0,15731,9
3/14/2019,UTA,Utah Jazz,UTA vs. MIN,Raul Neto,G,19.3,12352,1,7056,1,12618,1,2443,3,11548,0,13385,4,9339,1,4317,0,15731,10
3/13/2019,DET,Detroit Pistons,DET @ MIA,Andre Drummond,C,16.8,13990,0,12874,0,18130,2,812,1,18112,3,4174,9,2204,0,11467,5,338,1
3/13/2019,MEM,Memphis Grizzlies,MEM @ ATL,Delon Wright,G,35.1,4085,0,12874,7,1184,2,812,4,8828,2,6102,3,12137,2,1393,1,8514,2
3/13/2019,OKC,Oklahoma City Thunder,OKC vs. BKN,Paul George,F,50.3,963,3,1597,3,5849,2,812,9,1419,4,2601,9,2204,2,1393,2,4097,3
3/13/2019,WAS,Washington Wizards,WAS vs. ORL,Thomas Bryant,C,39.5,2784,1,7056,1,12618,2,812,9,1419,2,6102,10,1582,0,11467,1,8514,4
3/13/2019,DET,Detroit Pistons,DET @ MIA,Thon Maker,F,21.2,11106,0,12874,0,18130,2,812,3,11548,2,6102,6,5192,0,11467,0,15731,5
3/13/2019,ATL,Atlanta Hawks,ATL vs. MEM,Dewayne Dedmon,C,28.7,6816,0,12874,3,5849,2,812,3,11548,0,13385,6,5192,2,1393,1,8514,6
3/13/2019,ATL,Atlanta Hawks,ATL vs. MEM,John Collins,F-C,50.9,899,1,7056,1,12618,2,812,11,549,4,2601,12,814,1,4317,1,8514,7
3/13/2019,ATL,Atlanta Hawks,ATL vs. MEM,Alex Len,C,41.6,2276,2,3543,4,3929,2,812,8,2174,2,6102,8,2894,0,11467,0,15731,8
3/13/2019,DET,Detroit Pistons,DET @ MIA,Bruce Brown,G,8.7,19387,0,12874,1,12618,1,2443,0,21502,0,13385,1,18809,1,4317,0,15731,9
3/13/2019,DET,Detroit Pistons,DET @ MIA,Khyri Thomas,G,7.7,19963,0,12874,1,12618,1,2443,1,18112,0,13385,1,18809,0,11467,0,15731,10
3/12/2019,PHI,Philadelphia 76ers,PHI vs. CLE,Joel Embiid,F-C,56.3,493,1,7056,5,2659,4,98,6,4636,4,2601,19,70,1,4317,6,130,1
3/12/2019,MIN,Minnesota Timberwolves,MIN @ DEN,Karl-Anthony Towns,C,55.5,544,2,3543,3,5849,3,272,14,108,4,2601,10,1582,0,11467,4,786,2
3/12/2019,LAL,Los Angeles Lakers,LAL @ CHI,JaVale McGee,C,34.2,4437,0,12874,0,18130,3,272,4,8828,2,6102,11,1140,1,4317,1,8514,3
3/12/2019,NYK,New York Knicks,NYK @ IND,Mitchell Robinson,C,18.4,12911,0,12874,0,18130,3,272,3,11548,1,10110,2,15352,0,11467,0,15731,4
3/12/2019,LAC,LA Clippers,LAC vs. POR,Montrezl Harrell,F-C,46.7,1427,1,7056,3,5849,3,272,8,2174,5,1672,11,1140,0,11467,2,4097,5
3/12/2019,NYK,New York Knicks,NYK @ IND,Emmanuel Mudiay,G,36.8,3530,3,1597,4,3929,2,812,7,3260,4,2601,4,9339,0,11467,1,8514,6
3/12/2019,DEN,Denver Nuggets,DEN vs. MIN,Mason Plumlee,F-C,26.6,7890,0,12874,8,789,2,812,3,11548,1,10110,3,12137,0,11467,2,4097,7
3/12/2019,MIL,Milwaukee Bucks,MIL @ NOP,Brook Lopez,C,31.6,5459,1,7056,2,8551,2,812,5,6509,2,6102,8,2894,0,11467,0,15731,8
3/12/2019,IND,Indiana Pacers,IND vs. NYK,Myles Turner,C-F,41.8,2238,2,3543,4,3929,2,812,5,6509,3,4174,9,2204,2,1393,2,4097,9
3/12/2019,DAL,Dallas Mavericks,DAL vs. SAS,Luka Doncic,F-G,26.7,7833,1,7056,7,1184,2,812,5,6509,1,10110,6,5192,0,11467,9,7,10
3/11/2019,UTA,Utah Jazz,UTA vs. OKC,Rudy Gobert,C,44.9,1707,0,12874,1,12618,4,98,5,6509,5,1672,12,814,1,4317,1,8514,1
3/11/2019,DET,Detroit Pistons,DET @ BKN,Thon Maker,F,18.4,12911,1,7056,0,18130,3,272,2,14769,0,13385,2,15352,1,4317,1,8514,2
3/11/2019,BKN,Brooklyn Nets,BKN vs. DET,Jarrett Allen,C,31.1,5713,0,12874,1,12618,2,812,5,6509,1,10110,8,2894,1,4317,0,15731,3
3/11/2019,OKC,Oklahoma City Thunder,OKC @ UTA,Steven Adams,C,29.4,6486,0,12874,0,18130,2,812,6,4636,0,13385,7,3913,2,1393,3,1827,4
3/11/2019,HOU,Houston Rockets,HOU vs. CHA,Chris Paul,G,28,7160,2,3543,4,3929,1,2443,3,11548,2,6102,10,1582,0,11467,3,1827,5
3/11/2019,HOU,Houston Rockets,HOU vs. CHA,Eric Gordon,G,29.9,6238,5,280,3,5849,1,2443,7,3260,3,4174,2,15352,0,11467,2,4097,6
3/11/2019,TOR,Toronto Raptors,TOR @ CLE,OG Anunoby,F,18.3,12997,1,7056,1,12618,1,2443,3,11548,1,10110,4,9339,1,4317,2,4097,7
3/11/2019,WAS,Washington Wizards,WAS vs. SAC,Bobby Portis,F,41.1,2388,1,7056,1,12618,1,2443,6,4636,4,2601,13,591,3,415,5,338,8
3/11/2019,OKC,Oklahoma City Thunder,OKC @ UTA,Nerlens Noel,F-C,12.1,17182,0,12874,1,12618,1,2443,2,14769,1,10110,3,12137,0,11467,1,8514,9
3/11/2019,BKN,Brooklyn Nets,BKN vs. DET,D'Angelo Russell,G,30.1,6151,1,7056,7,1184,1,2443,5,6509,0,13385,3,12137,2,1393,4,786,10
3/10/2019,NYK,New York Knicks,NYK @ MIN,Mitchell Robinson,C,39.5,2784,0,12874,1,12618,5,37,4,8828,0,13385,10,1582,1,4317,0,15731,1
3/10/2019,ATL,Atlanta Hawks,ATL vs. NOP,John Collins,F-C,46,1535,2,3543,0,18130,4,98,9,1419,3,4174,10,1582,0,11467,1,8514,2
3/10/2019,MEM,Memphis Grizzlies,MEM vs. ORL,Jonas Valanciunas,C,40.1,2630,0,12874,3,5849,4,98,4,8828,4,2601,8,2894,1,4317,1,8514,3
3/10/2019,NOP,New Orleans Pelicans,NOP @ ATL,Anthony Davis,F-C,41.6,2276,3,1597,4,3929,4,98,6,4636,0,13385,8,2894,1,4317,4,786,4
3/10/2019,IND,Indiana Pacers,IND @ PHI,Myles Turner,C-F,21.5,10925,1,7056,1,12618,3,272,2,14769,1,10110,5,7038,0,11467,1,8514,5
3/10/2019,DAL,Dallas Mavericks,DAL vs. HOU,Maxi Kleber,F,36.7,3567,0,12874,1,12618,3,272,4,8828,2,6102,11,1140,1,4317,0,15731,6
