GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,DAY_RANK
1/28/2019,ATL,Atlanta Hawks,ATL @ LAC,Trae Young,G,41.8,2238,2,3543,8,789,0,7843,10,888,4,2601,4,9339,0,11467,1,8514,8
1/28/2019,GSW,Golden State Warriors,GSW @ IND,Stephen Curry,G,40.7,2493,6,113,3,5849,0,7843,10,888,0,13385,6,5192,2,1393,3,1827,9
1/28/2019,LAC,LA Clippers,LAC vs. ATL,Lou Williams,G,39.1,2887,1,7056,9,525,0,7843,4,8828,12,89,3,12137,2,1393,5,338,10
1/27/2019,HOU,Houston Rockets,HOU vs. ORL,James Harden,G,69.2,99,4,662,6,1803,3,272,14,108,8,447,11,1140,1,4317,5,338,1
1/27/2019,DAL,Dallas Mavericks,DAL vs. TOR,Luka Doncic,F-G,61.4,272,3,1597,10,325,0,7843,14,108,4,2601,12,814,0,11467,3,1827,2
1/27/2019,OKC,Oklahoma City Thunder,OKC vs. MIL,Paul George,F,60.1,321,8,22,3,5849,0,7843,12,318,4,2601,13,591,3,415,5,338,3
1/27/2019,SAS,San Antonio Spurs,SAS vs. WAS,LaMarcus Aldridge,C-F,56.8,463,0,12874,6,1803,2,812,12,318,6,1093,9,2204,1,4317,2,4097,4
1/27/2019,MIL,Milwaukee Bucks,MIL @ OKC,Giannis Antetokounmpo,F,53.6,675,3,1597,4,3929,0,7843,8,2174,8,447,18,108,1,4317,4,786,5
1/27/2019,LAL,Los Angeles Lakers,LAL vs. PHX,Ivica Zubac,C,53.2,704,0,12874,0,18130,4,98,9,1419,6,1093,16,207,0,11467,2,4097,6
1/27/2019,ORL,Orlando Magic,ORL @ HOU,Nikola Vucevic,C,51.9,804,0,12874,5,2659,1,2443,8,2174,3,4174,17,151,2,1393,4,786,7
1/27/2019,MIN,Minnesota Timberwolves,MIN vs. UTA,Andrew Wiggins,F-G,49.6,1039,3,1597,4,3929,0,7843,13,186,6,1093,3,12137,3,415,4,786,8
1/27/2019,TOR,Toronto Raptors,TOR @ DAL,Kawhi Leonard,F,49.5,1057,3,1597,3,5849,0,7843,10,888,10,204,10,1582,0,11467,0,15731,9
1/27/2019,OKC,Oklahoma City Thunder,OKC vs. MIL,Russell Westbrook,G,47.1,1365,2,3543,11,183,1,2443,5,6509,1,10110,13,591,1,4317,4,786,10
1/26/2019,DEN,Denver Nuggets,DEN vs. PHI,Nikola Jokic,C,70.6,86,2,3543,10,325,0,7843,12,318,6,1093,18,108,1,4317,1,8514,1
1/26/2019,BOS,Boston Celtics,BOS vs. GSW,Kyrie Irving,G,56.2,497,4,662,10,325,0,7843,12,318,4,2601,6,5192,2,1393,4,786,2
1/26/2019,POR,Portland Trail Blazers,POR vs. ATL,CJ McCollum,G,55,573,2,3543,10,325,0,7843,10,888,6,1093,10,1582,1,4317,3,1827,3
1/26/2019,NOP,New Orleans Pelicans,NOP vs. SAS,Jahlil Okafor,C,54,645,0,12874,0,18130,3,272,10,888,4,2601,15,299,1,4317,0,15731,4
1/26/2019,GSW,Golden State Warriors,GSW @ BOS,Kevin Durant,F,50.3,963,1,7056,3,5849,2,812,10,888,12,89,9,2204,0,11467,4,786,5
1/26/2019,ATL,Atlanta Hawks,ATL @ POR,Trae Young,G,46.4,1473,3,1597,8,789,1,2443,11,549,5,1672,2,15352,1,4317,4,786,6
1/26/2019,BOS,Boston Celtics,BOS vs. GSW,Al Horford,C-F,46.1,1518,2,3543,3,5849,2,812,10,888,0,13385,13,591,1,4317,5,338,7
1/26/2019,MEM,Memphis Grizzlies,MEM vs. IND,Mike Conley,G,45.3,1643,2,3543,11,183,0,7843,8,2174,4,2601,4,9339,2,1393,4,786,8
1/26/2019,SAS,San Antonio Spurs,SAS @ NOP,Rudy Gay,F,44.7,1730,2,3543,3,5849,1,2443,6,4636,8,447,11,1140,1,4317,1,8514,9
1/26/2019,SAS,San Antonio Spurs,SAS @ NOP,LaMarcus Aldridge,C-F,44.4,1795,0,12874,2,8551,0,7843,12,318,4,2601,12,814,0,11467,1,8514,10
1/25/2019,MIL,Milwaukee Bucks,MIL vs. CHA,Giannis Antetokounmpo,F,71.3,81,0,12874,3,5849,3,272,14,108,6,1093,14,434,3,415,2,4097,1
1/25/2019,LAC,LA Clippers,LAC @ CHI,Lou Williams,G,61,285,2,3543,10,325,1,2443,9,1419,11,128,10,1582,1,4317,3,1827,2
1/25/2019,UTA,Utah Jazz,UTA vs. MIN,Rudy Gobert,C,60.2,318,0,12874,2,8551,5,37,8,2174,2,6102,16,207,2,1393,1,8514,3
1/25/2019,MIN,Minnesota Timberwolves,MIN @ UTA,Karl-Anthony Towns,C,60,327,2,3543,4,3929,3,272,12,318,7,723,10,1582,1,4317,3,1827,4
1/25/2019,DAL,Dallas Mavericks,DAL vs. DET,Luka Doncic,F-G,58.6,384,3,1597,8,789,1,2443,9,1419,11,128,8,2894,2,1393,4,786,5
1/25/2019,UTA,Utah Jazz,UTA vs. MIN,Donovan Mitchell,G,51.9,804,2,3543,11,183,1,2443,7,3260,8,447,7,3913,1,4317,3,1827,6
1/25/2019,DET,Detroit Pistons,DET @ DAL,Andre Drummond,C,49,1111,0,12874,0,18130,0,7843,9,1419,5,1672,15,299,3,415,1,8514,7
1/25/2019,NYK,New York Knicks,NYK @ BKN,Noah Vonleh,F,48.1,1213,3,1597,3,5849,2,812,9,1419,1,10110,13,591,0,11467,0,15731,8
1/25/2019,TOR,Toronto Raptors,TOR @ HOU,Kawhi Leonard,F,47.9,1243,3,1597,5,2659,0,7843,11,549,7,723,7,3913,2,1393,6,130,9
1/25/2019,WAS,Washington Wizards,WAS @ ORL,Bradley Beal,G,47.7,1274,5,280,7,1184,0,7843,10,888,2,6102,6,5192,2,1393,3,1827,10
1/24/2019,OKC,Oklahoma City Thunder,OKC vs. NOP,Russell Westbrook,G,69.4,94,1,7056,16,13,0,7843,9,1419,4,2601,17,151,2,1393,4,786,1
1/24/2019,NOP,New Orleans Pelicans,NOP @ OKC,Jrue Holiday,G,62.3,233,3,1597,13,71,1,2443,9,1419,1,10110,9,2204,4,121,5,338,2
1/24/2019,MIN,Minnesota Timberwolves,MIN @ LAL,Karl-Anthony Towns,C,55.9,516,3,1597,5,2659,2,812,10,888,4,2601,12,814,1,4317,2,4097,3
1/24/2019,OKC,Oklahoma City Thunder,OKC vs. NOP,Paul George,F,50.7,919,6,113,7,1184,1,2443,8,2174,1,10110,11,1140,1,4317,2,4097,4
1/24/2019,LAL,Los Angeles Lakers,LAL vs. MIN,Rajon Rondo,G,48.7,1140,3,1597,13,71,2,812,6,4636,0,13385,6,5192,1,4317,2,4097,5
1/24/2019,PHX,Phoenix Suns,PHX vs. POR,Kelly Oubre Jr.,F,48.7,1140,1,7056,7,1184,3,272,6,4636,5,1672,6,5192,2,1393,2,4097,6
1/24/2019,GSW,Golden State Warriors,GSW @ WAS,Stephen Curry,G,47.3,1338,2,3543,3,5849,1,2443,14,108,8,447,4,9339,0,11467,3,1827,7
1/24/2019,WAS,Washington Wizards,WAS vs. GSW,Tomas Satoransky,G,45.6,1597,3,1597,10,325,0,7843,8,2174,1,10110,3,12137,3,415,2,4097,8
1/24/2019,NOP,New Orleans Pelicans,NOP @ OKC,Elfrid Payton,G,44.8,1717,1,7056,12,111,2,812,5,6509,4,2601,4,9339,1,4317,2,4097,9
1/24/2019,WAS,Washington Wizards,WAS vs. GSW,Trevor Ariza,F,43.1,1991,3,1597,3,5849,1,2443,9,1419,6,1093,3,12137,2,1393,1,8514,10
1/23/2019,HOU,Houston Rockets,HOU @ NYK,James Harden,G,95,1,5,280,4,3929,0,7843,17,21,22,1,15,299,5,25,5,338,1
1/23/2019,DEN,Denver Nuggets,DEN @ UTA,Nikola Jokic,C,68.2,117,1,7056,6,1803,1,2443,10,888,7,723,21,32,2,1393,3,1827,2
1/23/2019,MEM,Memphis Grizzlies,MEM vs. CHA,Marc Gasol,C,63.4,205,2,3543,10,325,0,7843,8,2174,4,2601,17,151,3,415,3,1827,3
1/23/2019,UTA,Utah Jazz,UTA vs. DEN,Donovan Mitchell,G,61.2,280,6,113,6,1803,2,812,12,318,5,1672,6,5192,2,1393,2,4097,4
1/23/2019,DET,Detroit Pistons,DET @ NOP,Blake Griffin,F,60.3,312,4,662,7,1184,0,7843,14,108,5,1672,9,2204,1,4317,1,8514,5
1/23/2019,PHI,Philadelphia 76ers,PHI vs. SAS,Joel Embiid,F-C,60.3,312,2,3543,3,5849,1,2443,13,186,5,1672,19,70,0,11467,3,1827,6
1/23/2019,ORL,Orlando Magic,ORL @ BKN,Nikola Vucevic,C,59.3,351,1,7056,5,2659,4,98,9,1419,2,6102,14,434,2,1393,4,786,7
1/23/2019,IND,Indiana Pacers,IND vs. TOR,Thaddeus Young,F,56.5,478,2,3543,3,5849,2,812,10,888,1,10110,15,299,2,1393,1,8514,8
1/23/2019,PHI,Philadelphia 76ers,PHI vs. SAS,Ben Simmons,G,55.5,544,0,12874,15,25,0,7843,9,1419,3,4174,10,1582,1,4317,3,1827,9
1/23/2019,ATL,Atlanta Hawks,ATL @ CHI,John Collins,F-C,51.6,833,4,662,2,8551,0,7843,14,108,3,4174,8,2894,2,1393,2,4097,10
1/22/2019,OKC,Oklahoma City Thunder,OKC vs. POR,Paul George,F,66.6,134,3,1597,4,3929,1,2443,10,888,13,62,8,2894,5,25,3,1827,1
1/22/2019,MIN,Minnesota Timberwolves,MIN @ PHX,Karl-Anthony Towns,C,64.1,182,2,3543,7,1184,1,2443,10,888,3,4174,18,108,2,1393,2,4097,2
1/22/2019,POR,Portland Trail Blazers,POR @ OKC,Damian Lillard,G,62,245,2,3543,8,789,0,7843,12,318,8,447,5,7038,5,25,5,338,3
1/22/2019,OKC,Oklahoma City Thunder,OKC vs. POR,Russell Westbrook,G,60,327,1,7056,14,43,0,7843,9,1419,10,204,10,1582,1,4317,5,338,4
1/22/2019,DAL,Dallas Mavericks,DAL vs. LAC,DeAndre Jordan,C,53.2,704,0,12874,4,3929,4,98,6,4636,1,10110,16,207,1,4317,0,15731,5
1/22/2019,PHX,Phoenix Suns,PHX vs. MIN,Josh Jackson,F,51.5,843,2,3543,3,5849,3,272,10,888,5,1672,10,1582,0,11467,1,8514,6
1/22/2019,SAC,Sacramento Kings,SAC @ TOR,Bogdan Bogdanovic,G,47.1,1365,1,7056,9,525,0,7843,6,4636,3,4174,8,2894,3,415,1,8514,7
1/22/2019,POR,Portland Trail Blazers,POR @ OKC,Jusuf Nurkic,C,45.5,1614,0,12874,1,12618,2,812,9,1419,4,2601,15,299,1,4317,5,338,8
1/22/2019,SAC,Sacramento Kings,SAC @ TOR,Marvin Bagley III,F,43.7,1905,0,12874,1,12618,2,812,10,888,2,6102,11,1140,1,4317,2,4097,9
1/22/2019,TOR,Toronto Raptors,TOR vs. SAC,Fred VanVleet,G,41.9,2216,3,1597,7,1184,1,2443,6,4636,4,2601,7,3913,1,4317,2,4097,10
1/21/2019,BOS,Boston Celtics,BOS vs. MIA,Kyrie Irving,G,68.6,115,2,3543,10,325,1,2443,11,549,2,6102,3,12137,8,1,3,1827,1
1/21/2019,PHI,Philadelphia 76ers,PHI vs. HOU,Joel Embiid,F-C,64.8,159,0,12874,2,8551,3,272,9,1419,14,42,14,434,2,1393,2,4097,2
1/21/2019,POR,Portland Trail Blazers,POR @ UTA,Jusuf Nurkic,C,58.1,407,0,12874,7,1184,6,10,8,2174,6,1093,8,2894,1,4317,5,338,3
1/21/2019,ORL,Orlando Magic,ORL @ ATL,Nikola Vucevic,C,54.8,586,1,7056,2,8551,2,812,12,318,4,2601,14,434,0,11467,0,15731,4
1/21/2019,BKN,Brooklyn Nets,BKN vs. SAC,D'Angelo Russell,G,53.8,659,7,46,8,789,1,2443,12,318,0,13385,4,9339,1,4317,0,15731,5
1/21/2019,HOU,Houston Rockets,HOU @ PHI,James Harden,G,51.7,818,6,113,3,5849,2,812,12,318,7,723,6,5192,1,4317,6,130,6
1/21/2019,GSW,Golden State Warriors,GSW @ LAL,Klay Thompson,G,51.6,833,10,5,2,8551,1,2443,17,21,0,13385,3,12137,0,11467,2,4097,7
1/21/2019,MIL,Milwaukee Bucks,MIL vs. DAL,Giannis Antetokounmpo,F,51.5,843,1,7056,5,2659,0,7843,10,888,10,204,15,299,0,11467,5,338,8
1/21/2019,UTA,Utah Jazz,UTA vs. POR,Donovan Mitchell,G,50.9,899,2,3543,5,2659,0,7843,12,318,10,204,7,3913,1,4317,4,786,9
1/21/2019,DAL,Dallas Mavericks,DAL @ MIL,Luka Doncic,F-G,49.2,1089,2,3543,10,325,1,2443,6,4636,4,2601,11,1140,1,4317,3,1827,10
1/20/2019,LAC,LA Clippers,LAC @ SAS,Tobias Harris,F,63.3,207,2,3543,9,525,1,2443,12,318,1,10110,9,2204,3,415,0,15731,1
1/20/2019,MIN,Minnesota Timberwolves,MIN vs. PHX,Karl-Anthony Towns,C,61.4,272,1,7056,4,3929,1,2443,8,2174,13,62,12,814,4,121,4,786,2
1/20/2019,LAC,LA Clippers,LAC @ SAS,Patrick Beverley,G,53.9,653,4,662,5,2659,1,2443,5,6509,4,2601,12,814,4,121,1,8514,3
1/20/2019,SAS,San Antonio Spurs,SAS vs. LAC,LaMarcus Aldridge,C-F,53.8,659,1,7056,2,8551,2,812,13,186,3,4174,14,434,0,11467,2,4097,4
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Victor Oladipo,G,42.9,2028,2,3543,7,1184,0,7843,8,2174,3,4174,2,15352,3,415,0,15731,5
1/20/2019,CHA,Charlotte Hornets,CHA @ IND,Kemba Walker,G,41.3,2339,3,1597,7,1184,1,2443,8,2174,4,2601,4,9339,1,4317,3,1827,6
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Darren Collison,G,40.3,2579,3,1597,9,525,0,7843,8,2174,0,13385,4,9339,2,1393,3,1827,7
1/20/2019,MIN,Minnesota Timberwolves,MIN vs. PHX,Derrick Rose,G,39.3,2830,0,12874,3,5849,0,7843,12,318,7,723,4,9339,0,11467,1,8514,8
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Myles Turner,C-F,38.7,2981,3,1597,1,12618,3,272,3,11548,0,13385,16,207,0,11467,0,15731,9
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Domantas Sabonis,F,33.1,4834,0,12874,3,5849,0,7843,6,4636,4,2601,8,2894,1,4317,0,15731,10
1/2/2019,NOP,New Orleans Pelicans,NOP @ BKN,Anthony Davis,F-C,82.2,12,2,3543,4,3929,3,272,12,318,8,447,26,2,1,4317,1,8514,1
1/2/2019,PHI,Philadelphia 76ers,PHI @ PHX,Joel Embiid,F-C,77.6,37,1,7056,2,8551,2,812,12,318,17,13,18,108,3,415,4,786,2
1/2/2019,OKC,Oklahoma City Thunder,OKC @ LAL,Russell Westbrook,G,56.2,497,1,7056,10,325,2,812,3,11548,7,723,16,207,2,1393,4,786,3
1/2/2019,OKC,Oklahoma City Thunder,OKC @ LAL,Paul George,F,55.8,519,2,3543,2,8551,0,7843,15,65,5,1672,4,9339,4,121,1,8514,4
1/2/2019,BKN,Brooklyn Nets,BKN vs. NOP,D'Angelo Russell,G,55.5,544,2,3543,13,71,1,2443,9,1419,2,6102,5,7038,2,1393,1,8514,5
1/2/2019,ORL,Orlando Magic,ORL @ CHI,Nikola Vucevic,C,53.9,653,1,7056,3,5849,3,272,10,888,1,10110,12,814,2,1393,2,4097,6
1/2/2019,DET,Detroit Pistons,DET @ MEM,Blake Griffin,F,52.1,783,2,3543,7,1184,0,7843,11,549,2,6102,8,2894,2,1393,0,15731,7
1/2/2019,MIN,Minnesota Timberwolves,MIN @ BOS,Karl-Anthony Towns,C,51.9,804,1,7056,7,1184,1,2443,12,318,3,4174,12,814,0,11467,4,786,8
1/2/2019,PHX,Phoenix Suns,PHX vs. PHI,Devin Booker,G,48.4,1182,2,3543,8,789,0,7843,10,888,15,30,2,15352,0,11467,3,1827,9
1/2/2019,WAS,Washington Wizards,WAS vs. ATL,Thomas Bryant,C,46.5,1455,0,12874,1,12618,2,812,5,6509,6,1093,15,299,2,1393,1,8514,10
1/19/2019,HOU,Houston Rockets,HOU vs. LAL,James Harden,G,75.6,46,8,22,6,1803,1,2443,14,108,12,89,8,2894,4,121,6,130,1
1/19/2019,DET,Detroit Pistons,DET vs. SAC,Blake Griffin,F,53.7,667,1,7056,3,5849,0,7843,12,318,13,62,6,5192,3,415,5,338,2
1/19/2019,OKC,Oklahoma City Thunder,OKC @ PHI,Paul George,F,53.7,667,4,662,5,2659,0,7843,8,2174,11,128,6,5192,3,415,1,8514,3
1/19/2019,SAC,Sacramento Kings,SAC @ DET,Buddy Hield,G,52.3,770,7,46,3,5849,1,2443,13,186,2,6102,9,2204,0,11467,1,8514,4
1/19/2019,DEN,Denver Nuggets,DEN vs. CLE,Nikola Jokic,C,52.2,779,3,1597,12,111,0,7843,8,2174,0,13385,11,1140,1,4317,1,8514,5
1/19/2019,PHX,Phoenix Suns,PHX @ CHA,Devin Booker,G,50.9,899,2,3543,11,183,0,7843,10,888,10,204,2,15352,0,11467,0,15731,6
1/19/2019,PHI,Philadelphia 76ers,PHI vs. OKC,Joel Embiid,F-C,49.6,1039,1,7056,6,1803,1,2443,11,549,8,447,8,2894,0,11467,3,1827,7
1/19/2019,MIL,Milwaukee Bucks,MIL @ ORL,Giannis Antetokounmpo,F,49.1,1094,1,7056,5,2659,0,7843,10,888,4,2601,13,591,2,1393,5,338,8
1/19/2019,LAL,Los Angeles Lakers,LAL @ HOU,Kyle Kuzma,F,49.1,1094,4,662,3,5849,0,7843,12,318,4,2601,8,2894,2,1393,3,1827,9
1/19/2019,PHI,Philadelphia 76ers,PHI vs. OKC,Ben Simmons,G,47.3,1338,0,12874,9,525,1,2443,8,2174,4,2601,14,434,0,11467,6,130,10
1/18/2019,BOS,Boston Celtics,BOS vs. MEM,Kyrie Irving,G,62.9,215,4,662,11,183,1,2443,14,108,6,1093,7,3913,0,11467,3,1827,1
1/18/2019,DET,Detroit Pistons,DET vs. MIA,Blake Griffin,F,56.7,467,3,1597,9,525,0,7843,10,888,9,316,11,1140,1,4317,5,338,2
1/18/2019,BKN,Brooklyn Nets,BKN @ ORL,D'Angelo Russell,G,54.9,579,8,22,7,1184,0,7843,16,39,0,13385,2,15352,1,4317,1,8514,3
1/18/2019,UTA,Utah Jazz,UTA vs. CLE,Rudy Gobert,C,53.5,681,0,12874,5,2659,2,812,8,2174,3,4174,15,299,2,1393,3,1827,4
1/18/2019,ORL,Orlando Magic,ORL vs. BKN,Nikola Vucevic,C,48.4,1182,1,7056,6,1803,1,2443,7,3260,1,10110,17,151,0,11467,0,15731,5
1/18/2019,GSW,Golden State Warriors,GSW @ LAC,Kevin Durant,F,46.9,1399,2,3543,5,2659,2,812,8,2174,6,1093,7,3913,2,1393,5,338,6
1/18/2019,GSW,Golden State Warriors,GSW @ LAC,Stephen Curry,G,45,1693,3,1597,4,3929,1,2443,10,888,5,1672,5,7038,1,4317,1,8514,7
1/18/2019,SAS,San Antonio Spurs,SAS @ MIN,LaMarcus Aldridge,C-F,43.8,1892,0,12874,4,3929,2,812,8,2174,9,316,9,2204,0,11467,4,786,8
1/18/2019,POR,Portland Trail Blazers,POR vs. NOP,Damian Lillard,G,43,2012,2,3543,8,789,0,7843,8,2174,6,1093,5,7038,1,4317,2,4097,9
1/18/2019,LAC,LA Clippers,LAC vs. GSW,Shai Gilgeous-Alexander,G,42.1,2168,0,12874,5,2659,0,7843,7,3260,10,204,3,12137,3,415,2,4097,10
1/17/2019,OKC,Oklahoma City Thunder,OKC vs. LAL,Russell Westbrook,G,59.3,351,5,280,13,71,1,2443,7,3260,7,723,9,2204,1,4317,3,1827,1
1/17/2019,PHI,Philadelphia 76ers,PHI @ IND,Joel Embiid,F-C,56.6,475,2,3543,8,789,3,272,9,1419,2,6102,13,591,1,4317,5,338,2
1/17/2019,PHI,Philadelphia 76ers,PHI @ IND,Jimmy Butler,G,54,645,1,7056,8,789,0,7843,10,888,6,1093,5,7038,3,415,0,15731,3
1/17/2019,OKC,Oklahoma City Thunder,OKC vs. LAL,Paul George,F,53.4,689,5,280,8,789,0,7843,9,1419,4,2601,7,3913,3,415,3,1827,4
1/17/2019,LAL,Los Angeles Lakers,LAL @ OKC,Kyle Kuzma,F,52.6,751,7,46,4,3929,0,7843,11,549,3,4174,8,2894,3,415,4,786,5
1/17/2019,PHX,Phoenix Suns,PHX @ TOR,Deandre Ayton,C,48.4,1182,0,12874,2,8551,2,812,6,4636,3,4174,17,151,2,1393,2,4097,6
1/17/2019,DEN,Denver Nuggets,DEN vs. CHI,Nikola Jokic,C,48.1,1213,0,12874,11,183,1,2443,6,4636,6,1093,8,2894,1,4317,2,4097,7
1/17/2019,OKC,Oklahoma City Thunder,OKC vs. LAL,Steven Adams,C,46.5,1455,0,12874,1,12618,0,7843,6,4636,5,1672,15,299,4,121,2,4097,8
1/17/2019,LAL,Los Angeles Lakers,LAL @ OKC,Josh Hart,G,42.5,2099,2,3543,5,2659,1,2443,3,11548,4,2601,10,1582,3,415,1,8514,9
1/17/2019,WAS,Washington Wizards,WAS vs. NYK,Bradley Beal,G,41.8,2238,2,3543,4,3929,0,7843,10,888,4,2601,9,2204,2,1393,7,51,10
1/16/2019,HOU,Houston Rockets,HOU vs. BKN,James Harden,G,81,18,5,280,6,1803,1,2443,16,39,21,2,10,1582,1,4317,4,786,1
1/16/2019,NOP,New Orleans Pelicans,NOP @ GSW,Anthony Davis,F-C,72.1,69,1,7056,7,1184,3,272,11,549,7,723,18,108,1,4317,2,4097,2
1/16/2019,UTA,Utah Jazz,UTA @ LAC,Rudy Gobert,C,65.9,145,0,12874,1,12618,4,98,7,3260,9,316,22,24,1,4317,0,15731,3
1/16/2019,BKN,Brooklyn Nets,BKN @ HOU,Jarrett Allen,C,60.8,294,0,12874,2,8551,3,272,10,888,0,13385,24,5,0,11467,0,15731,4
1/16/2019,GSW,Golden State Warriors,GSW vs. NOP,Kevin Durant,F,60,327,5,280,4,3929,1,2443,10,888,5,1672,15,299,2,1393,3,1827,5
1/16/2019,BOS,Boston Celtics,BOS vs. TOR,Kyrie Irving,G,59,364,3,1597,18,2,1,2443,11,549,2,6102,5,7038,1,4317,7,51,6
1/16/2019,MIL,Milwaukee Bucks,MIL @ MEM,Giannis Antetokounmpo,F,52.7,745,0,12874,3,5849,2,812,10,888,7,723,11,1140,1,4317,1,8514,7
1/16/2019,GSW,Golden State Warriors,GSW vs. NOP,Stephen Curry,G,52.5,758,9,12,3,5849,0,7843,11,549,10,204,5,7038,1,4317,2,4097,8
1/16/2019,TOR,Toronto Raptors,TOR @ BOS,Kawhi Leonard,F,51.8,809,2,3543,2,8551,0,7843,10,888,11,128,4,9339,4,121,1,8514,9
1/16/2019,POR,Portland Trail Blazers,POR vs. CLE,Jusuf Nurkic,C,51,888,0,12874,10,325,5,37,3,11548,4,2601,10,1582,0,11467,1,8514,10
1/15/2019,OKC,Oklahoma City Thunder,OKC @ ATL,Russell Westbrook,G,67.7,122,0,12874,11,183,0,7843,10,888,11,128,6,5192,5,25,2,4097,1
1/15/2019,PHI,Philadelphia 76ers,PHI vs. MIN,Ben Simmons,G,55.7,529,0,12874,9,525,3,272,7,3260,6,1093,11,1140,1,4317,3,1827,2
1/15/2019,ATL,Atlanta Hawks,ATL vs. OKC,Alex Len,C,50.7,919,1,7056,3,5849,2,812,9,1419,5,1672,11,1140,1,4317,0,15731,3
1/15/2019,OKC,Oklahoma City Thunder,OKC @ ATL,Paul George,F,50.1,986,5,280,3,5849,0,7843,6,4636,7,723,8,2894,5,25,3,1827,4
1/15/2019,PHI,Philadelphia 76ers,PHI vs. MIN,Joel Embiid,F-C,50.1,986,4,662,3,5849,1,2443,10,888,7,723,13,591,0,11467,4,786,5
1/15/2019,MIL,Milwaukee Bucks,MIL vs. MIA,Giannis Antetokounmpo,F,46,1535,0,12874,10,325,0,7843,4,8828,4,2601,10,1582,3,415,2,4097,6
1/15/2019,GSW,Golden State Warriors,GSW @ DEN,Kevin Durant,F,45.8,1562,5,280,6,1803,1,2443,11,549,0,13385,4,9339,1,4317,1,8514,7
1/15/2019,GSW,Golden State Warriors,GSW @ DEN,Klay Thompson,G,44.1,1840,5,280,1,12618,0,7843,13,186,0,13385,3,12137,3,415,1,8514,8
1/15/2019,OKC,Oklahoma City Thunder,OKC @ ATL,Jerami Grant,F,42,2194,0,12874,0,18130,2,812,9,1419,3,4174,5,7038,3,415,0,15731,9
1/15/2019,GSW,Golden State Warriors,GSW @ DEN,Stephen Curry,G,41.2,2357,8,22,4,3929,0,7843,10,888,3,4174,6,5192,0,11467,3,1827,10
1/14/2019,NOP,New Orleans Pelicans,NOP @ LAC,Anthony Davis,F-C,82.2,12,2,3543,4,3929,1,2443,16,39,12,89,16,207,3,415,1,8514,1
1/14/2019,HOU,Houston Rockets,HOU vs. MEM,James Harden,G,74.8,53,6,113,2,8551,1,2443,17,21,17,13,9,2204,2,1393,5,338,2
1/14/2019,UTA,Utah Jazz,UTA vs. DET,Rudy Gobert,C,57.5,432,0,12874,3,5849,2,812,6,4636,6,1093,25,4,0,11467,1,8514,3
1/14/2019,BOS,Boston Celtics,BOS @ BKN,Jayson Tatum,F,56.5,478,3,1597,3,5849,3,272,12,318,7,723,5,7038,1,4317,0,15731,4
1/14/2019,SAS,San Antonio Spurs,SAS vs. CHA,LaMarcus Aldridge,C-F,52,794,0,12874,4,3929,1,2443,11,549,6,1093,10,1582,1,4317,0,15731,5
1/14/2019,BKN,Brooklyn Nets,BKN vs. BOS,D'Angelo Russell,G,51.5,843,7,46,7,1184,1,2443,13,186,1,10110,5,7038,1,4317,5,338,6
1/14/2019,NOP,New Orleans Pelicans,NOP @ LAC,Jrue Holiday,G,51,888,2,3543,8,789,2,812,8,2174,1,10110,5,7038,3,415,1,8514,7
1/14/2019,CHA,Charlotte Hornets,CHA @ SAS,Kemba Walker,G,50.3,963,7,46,5,2659,0,7843,13,186,0,13385,4,9339,2,1393,1,8514,8
1/14/2019,BKN,Brooklyn Nets,BKN vs. BOS,Jarrett Allen,C,48.4,1182,0,12874,2,8551,4,98,5,6509,9,316,12,814,1,4317,3,1827,9
1/14/2019,POR,Portland Trail Blazers,POR @ SAC,Damian Lillard,G,43.1,1991,4,662,5,2659,0,7843,11,549,9,316,3,12137,1,4317,6,130,10
1/13/2019,WAS,Washington Wizards,WAS vs. TOR,Bradley Beal,G,88.5,7,6,113,15,25,2,812,17,21,3,4174,10,1582,3,415,4,786,1
1/13/2019,HOU,Houston Rockets,HOU @ ORL,James Harden,G,74.8,53,1,7056,12,111,0,7843,11,549,15,30,9,2204,4,121,4,786,2
1/13/2019,TOR,Toronto Raptors,TOR @ WAS,Kawhi Leonard,F,73.7,60,3,1597,5,2659,2,812,15,65,8,447,11,1140,3,415,3,1827,3
1/13/2019,GSW,Golden State Warriors,GSW @ DAL,Stephen Curry,G,71.7,73,11,2,5,2659,2,812,17,21,3,4174,6,5192,1,4317,0,15731,4
1/13/2019,DEN,Denver Nuggets,DEN vs. POR,Nikola Jokic,C,61,285,4,662,8,789,0,7843,15,65,6,1093,10,1582,0,11467,3,1827,5
1/13/2019,TOR,Toronto Raptors,TOR @ WAS,Pascal Siakam,F,59.8,334,0,12874,2,8551,2,812,9,1419,6,1093,19,70,3,415,5,338,6
