GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,FG_DAY_RANK
1/4/2019,OKC,Oklahoma City Thunder,OKC @ POR,Paul George,F,49.6,1039,5,280,2,8551,0,7843,10,888,12,89,8,2894,1,4317,3,1827,6
1/4/2019,MEM,Memphis Grizzlies,MEM vs. BKN,Mike Conley,G,47.6,1288,3,1597,2,8551,0,7843,10,888,8,447,3,12137,4,121,2,4097,7
1/4/2019,WAS,Washington Wizards,WAS @ MIA,Bradley Beal,G,49.3,1075,4,662,7,1184,0,7843,10,888,9,316,9,2204,0,11467,5,338,8
1/4/2019,ORL,Orlando Magic,ORL @ MIN,Nikola Vucevic,C,39.9,2682,1,7056,3,5849,1,2443,10,888,1,10110,7,3913,1,4317,1,8514,9
1/4/2019,POR,Portland Trail Blazers,POR vs. OKC,Jusuf Nurkic,C,43.1,1991,0,12874,1,12618,1,2443,9,1419,4,2601,8,2894,3,415,2,4097,10
1/31/2019,GSW,Golden State Warriors,GSW vs. PHI,Stephen Curry,G,51.8,809,10,5,6,1803,0,7843,14,108,3,4174,4,9339,1,4317,6,130,1
1/31/2019,TOR,Toronto Raptors,TOR vs. MIL,Pascal Siakam,F,36.1,3735,2,3543,3,5849,0,7843,12,318,2,6102,3,12137,1,4317,3,1827,2
1/31/2019,ORL,Orlando Magic,ORL vs. IND,Terrence Ross,G,43.8,1892,5,280,0,18130,0,7843,11,549,3,4174,4,9339,3,415,0,15731,3
1/31/2019,DET,Detroit Pistons,DET vs. DAL,Andre Drummond,C,52,794,0,12874,0,18130,1,2443,11,549,2,6102,20,48,1,4317,2,4097,4
1/31/2019,GSW,Golden State Warriors,GSW vs. PHI,Kevin Durant,F,40.8,2462,1,7056,4,3929,0,7843,11,549,2,6102,4,9339,2,1393,1,8514,5
1/31/2019,BKN,Brooklyn Nets,BKN @ SAS,D'Angelo Russell,G,46.5,1455,2,3543,9,525,1,2443,10,888,3,4174,5,7038,1,4317,4,786,6
1/31/2019,DAL,Dallas Mavericks,DAL @ DET,Harrison Barnes,F,37.4,3345,2,3543,4,3929,0,7843,10,888,5,1672,7,3913,0,11467,4,786,7
1/31/2019,IND,Indiana Pacers,IND @ ORL,Myles Turner,C-F,38.9,2942,1,7056,1,12618,0,7843,10,888,6,1093,7,3913,1,4317,1,8514,8
1/31/2019,PHI,Philadelphia 76ers,PHI @ GSW,Ben Simmons,G,52.6,751,0,12874,6,1803,1,2443,10,888,6,1093,8,2894,3,415,4,786,9
1/31/2019,LAC,LA Clippers,LAC vs. LAL,Lou Williams,G,44.6,1748,2,3543,6,1803,0,7843,10,888,2,6102,3,12137,3,415,1,8514,10
1/30/2019,POR,Portland Trail Blazers,POR vs. UTA,Damian Lillard,G,65.1,157,3,1597,11,183,0,7843,12,318,9,316,8,2894,2,1393,3,1827,1
1/30/2019,POR,Portland Trail Blazers,POR vs. UTA,CJ McCollum,G,41.1,2388,3,1597,1,12618,1,2443,12,318,3,4174,3,12137,2,1393,3,1827,2
1/30/2019,MEM,Memphis Grizzlies,MEM @ MIN,Mike Conley,G,49,1111,3,1597,8,789,0,7843,11,549,1,10110,5,7038,2,1393,1,8514,3
1/30/2019,CHI,Chicago Bulls,CHI @ MIA,Bobby Portis,F,33.8,4580,2,3543,2,8551,1,2443,10,888,4,2601,4,9339,0,11467,3,1827,4
1/30/2019,SAC,Sacramento Kings,SAC vs. ATL,Harry Giles III,F-C,29.9,6238,0,12874,1,12618,0,7843,10,888,0,13385,7,3913,0,11467,0,15731,5
1/30/2019,BOS,Boston Celtics,BOS vs. CHA,Jaylen Brown,G,40,2657,2,3543,2,8551,0,7843,10,888,2,6102,10,1582,1,4317,2,4097,6
1/30/2019,DEN,Denver Nuggets,DEN @ NOP,Malik Beasley,G,28.9,6714,4,662,1,12618,0,7843,9,1419,0,13385,2,15352,1,4317,0,15731,7
1/30/2019,BOS,Boston Celtics,BOS vs. CHA,Jayson Tatum,F,30.5,5992,2,3543,1,12618,1,2443,9,1419,0,13385,5,7038,0,11467,0,15731,8
1/30/2019,WAS,Washington Wizards,WAS vs. IND,Bradley Beal,G,42.2,2152,2,3543,6,1803,0,7843,9,1419,5,1672,6,5192,1,4317,2,4097,9
1/30/2019,DEN,Denver Nuggets,DEN @ NOP,Nikola Jokic,C,63.6,196,0,12874,10,325,2,812,9,1419,2,6102,13,591,3,415,2,4097,10
1/3/2019,GSW,Golden State Warriors,GSW vs. HOU,Stephen Curry,G,42.6,2089,5,280,6,1803,0,7843,14,108,2,6102,3,12137,0,11467,5,338,1
1/3/2019,HOU,Houston Rockets,HOU @ GSW,James Harden,G,80.5,20,10,5,15,25,2,812,13,186,8,447,10,1582,1,4317,7,51,2
1/3/2019,DEN,Denver Nuggets,DEN @ SAC,Jamal Murray,G,52.4,762,6,113,6,1803,0,7843,12,318,6,1093,7,3913,1,4317,4,786,3
1/3/2019,SAC,Sacramento Kings,SAC vs. DEN,Buddy Hield,G,36.4,3640,5,280,2,8551,0,7843,12,318,0,13385,2,15352,1,4317,1,8514,4
1/3/2019,HOU,Houston Rockets,HOU @ GSW,Clint Capela,C,63.7,193,0,12874,1,12618,1,2443,12,318,5,1672,21,32,2,1393,1,8514,5
1/3/2019,GSW,Golden State Warriors,GSW vs. HOU,Klay Thompson,G,52,794,4,662,4,3929,2,812,11,549,0,13385,5,7038,3,415,1,8514,6
1/3/2019,DEN,Denver Nuggets,DEN @ SAC,Nikola Jokic,C,51.6,833,3,1597,6,1803,1,2443,10,888,3,4174,13,591,1,4317,5,338,7
1/3/2019,SAS,San Antonio Spurs,SAS vs. TOR,LaMarcus Aldridge,C-F,29.9,6238,0,12874,5,2659,0,7843,10,888,3,4174,2,15352,0,11467,3,1827,8
1/3/2019,GSW,Golden State Warriors,GSW vs. HOU,Kevin Durant,F,39.9,2682,1,7056,3,5849,1,2443,10,888,5,1672,7,3913,0,11467,2,4097,9
1/3/2019,SAS,San Antonio Spurs,SAS vs. TOR,Derrick White,G,28,7160,2,3543,4,3929,0,7843,8,2174,1,10110,0,22086,1,4317,0,15731,10
1/29/2019,LAL,Los Angeles Lakers,LAL vs. PHI,Brandon Ingram,F,46.5,1455,0,12874,5,2659,0,7843,16,39,4,2601,5,7038,0,11467,3,1827,1
1/29/2019,OKC,Oklahoma City Thunder,OKC @ ORL,Paul George,F,59.2,354,2,3543,4,3929,0,7843,14,108,7,723,6,5192,3,415,0,15731,2
1/29/2019,PHX,Phoenix Suns,PHX @ SAS,Devin Booker,G,54.5,604,3,1597,7,1184,0,7843,14,108,7,723,5,7038,2,1393,6,130,3
1/29/2019,ORL,Orlando Magic,ORL vs. OKC,Nikola Vucevic,C,53.7,667,1,7056,5,2659,2,812,12,318,2,6102,11,1140,1,4317,3,1827,4
1/29/2019,NOP,New Orleans Pelicans,NOP @ HOU,Jahlil Okafor,C,46.4,1473,0,12874,2,8551,2,812,11,549,5,1672,12,814,0,11467,4,786,5
1/29/2019,CHI,Chicago Bulls,CHI @ BKN,Zach LaVine,G,41.3,2339,1,7056,5,2659,0,7843,11,549,3,4174,4,9339,2,1393,3,1827,6
1/29/2019,HOU,Houston Rockets,HOU vs. NOP,James Harden,G,69.2,99,6,113,6,1803,1,2443,11,549,9,316,11,1140,4,121,5,338,7
1/29/2019,CLE,Cleveland Cavaliers,CLE vs. WAS,Cedi Osman,F,48.5,1171,4,662,7,1184,1,2443,10,888,2,6102,5,7038,2,1393,3,1827,8
1/29/2019,CHI,Chicago Bulls,CHI @ BKN,Jabari Parker,F,48.3,1195,1,7056,3,5849,2,812,10,888,1,10110,9,2204,2,1393,1,8514,9
1/29/2019,SAS,San Antonio Spurs,SAS vs. PHX,LaMarcus Aldridge,C-F,52.8,735,0,12874,4,3929,1,2443,10,888,9,316,14,434,0,11467,2,4097,10
1/28/2019,MEM,Memphis Grizzlies,MEM vs. DEN,Marc Gasol,C,42.3,2137,2,3543,3,5849,2,812,11,549,4,2601,9,2204,0,11467,7,51,1
1/28/2019,LAC,LA Clippers,LAC vs. ATL,Tobias Harris,F,54.1,639,2,3543,7,1184,2,812,11,549,6,1093,8,2894,0,11467,2,4097,2
1/28/2019,ATL,Atlanta Hawks,ATL @ LAC,Trae Young,G,41.8,2238,2,3543,8,789,0,7843,10,888,4,2601,4,9339,0,11467,1,8514,3
1/28/2019,GSW,Golden State Warriors,GSW @ IND,Stephen Curry,G,40.7,2493,6,113,3,5849,0,7843,10,888,0,13385,6,5192,2,1393,3,1827,4
1/28/2019,DEN,Denver Nuggets,DEN @ MEM,Nikola Jokic,C,42.5,2099,1,7056,3,5849,0,7843,10,888,3,4174,5,7038,4,121,4,786,5
1/28/2019,BKN,Brooklyn Nets,BKN @ BOS,D'Angelo Russell,G,37.4,3345,4,662,4,3929,0,7843,10,888,1,10110,2,15352,3,415,5,338,6
1/28/2019,BOS,Boston Celtics,BOS vs. BKN,Jaylen Brown,G,31.2,5670,3,1597,2,8551,0,7843,9,1419,0,13385,6,5192,0,11467,0,15731,7
1/28/2019,LAC,LA Clippers,LAC vs. ATL,Montrezl Harrell,F-C,31.8,5382,0,12874,0,18130,1,2443,9,1419,0,13385,4,9339,3,415,3,1827,8
1/28/2019,DEN,Denver Nuggets,DEN @ MEM,Will Barton,G,30,6195,2,3543,2,8551,0,7843,9,1419,0,13385,5,7038,1,4317,2,4097,9
1/28/2019,MEM,Memphis Grizzlies,MEM vs. DEN,Mike Conley,G,44.3,1814,3,1597,11,183,0,7843,8,2174,4,2601,4,9339,1,4317,3,1827,10
1/27/2019,DAL,Dallas Mavericks,DAL vs. TOR,Luka Doncic,F-G,61.4,272,3,1597,10,325,0,7843,14,108,4,2601,12,814,0,11467,3,1827,1
1/27/2019,HOU,Houston Rockets,HOU vs. ORL,James Harden,G,69.2,99,4,662,6,1803,3,272,14,108,8,447,11,1140,1,4317,5,338,2
1/27/2019,MIN,Minnesota Timberwolves,MIN vs. UTA,Andrew Wiggins,F-G,49.6,1039,3,1597,4,3929,0,7843,13,186,6,1093,3,12137,3,415,4,786,3
1/27/2019,SAS,San Antonio Spurs,SAS vs. WAS,LaMarcus Aldridge,C-F,56.8,463,0,12874,6,1803,2,812,12,318,6,1093,9,2204,1,4317,2,4097,4
1/27/2019,OKC,Oklahoma City Thunder,OKC vs. MIL,Paul George,F,60.1,321,8,22,3,5849,0,7843,12,318,4,2601,13,591,3,415,5,338,5
1/27/2019,LAC,LA Clippers,LAC vs. SAC,Montrezl Harrell,F-C,34.4,4352,0,12874,2,8551,0,7843,11,549,3,4174,7,3913,0,11467,2,4097,6
1/27/2019,UTA,Utah Jazz,UTA @ MIN,Donovan Mitchell,G,40.3,2579,2,3543,5,2659,0,7843,10,888,7,723,4,9339,0,11467,1,8514,7
1/27/2019,TOR,Toronto Raptors,TOR @ DAL,Kawhi Leonard,F,49.5,1057,3,1597,3,5849,0,7843,10,888,10,204,10,1582,0,11467,0,15731,8
1/27/2019,ORL,Orlando Magic,ORL @ HOU,Aaron Gordon,F,37,3475,3,1597,4,3929,0,7843,9,1419,2,6102,10,1582,0,11467,4,786,9
1/27/2019,PHX,Phoenix Suns,PHX @ LAL,Devin Booker,G,29.4,6486,0,12874,6,1803,0,7843,9,1419,3,4174,2,15352,0,11467,3,1827,10
1/26/2019,DEN,Denver Nuggets,DEN vs. PHI,Nikola Jokic,C,70.6,86,2,3543,10,325,0,7843,12,318,6,1093,18,108,1,4317,1,8514,1
1/26/2019,BOS,Boston Celtics,BOS vs. GSW,Kyrie Irving,G,56.2,497,4,662,10,325,0,7843,12,318,4,2601,6,5192,2,1393,4,786,2
1/26/2019,SAS,San Antonio Spurs,SAS @ NOP,LaMarcus Aldridge,C-F,44.4,1795,0,12874,2,8551,0,7843,12,318,4,2601,12,814,0,11467,1,8514,3
1/26/2019,ATL,Atlanta Hawks,ATL @ POR,Trae Young,G,46.4,1473,3,1597,8,789,1,2443,11,549,5,1672,2,15352,1,4317,4,786,4
1/26/2019,GSW,Golden State Warriors,GSW @ BOS,Kevin Durant,F,50.3,963,1,7056,3,5849,2,812,10,888,12,89,9,2204,0,11467,4,786,5
1/26/2019,BOS,Boston Celtics,BOS vs. GSW,Al Horford,C-F,46.1,1518,2,3543,3,5849,2,812,10,888,0,13385,13,591,1,4317,5,338,6
1/26/2019,NOP,New Orleans Pelicans,NOP vs. SAS,Jahlil Okafor,C,54,645,0,12874,0,18130,3,272,10,888,4,2601,15,299,1,4317,0,15731,7
1/26/2019,POR,Portland Trail Blazers,POR vs. ATL,CJ McCollum,G,55,573,2,3543,10,325,0,7843,10,888,6,1093,10,1582,1,4317,3,1827,8
1/26/2019,PHI,Philadelphia 76ers,PHI @ DEN,JJ Redick,G,26.9,7719,4,662,3,5849,0,7843,9,1419,0,13385,2,15352,0,11467,2,4097,9
1/26/2019,NOP,New Orleans Pelicans,NOP vs. SAS,Jrue Holiday,G,43.9,1878,3,1597,3,5849,1,2443,9,1419,8,447,7,3913,0,11467,1,8514,10
1/25/2019,MIL,Milwaukee Bucks,MIL vs. CHA,Giannis Antetokounmpo,F,71.3,81,0,12874,3,5849,3,272,14,108,6,1093,14,434,3,415,2,4097,1
1/25/2019,ORL,Orlando Magic,ORL vs. WAS,Nikola Vucevic,C,40.3,2579,1,7056,1,12618,0,7843,12,318,3,4174,9,2204,1,4317,3,1827,2
1/25/2019,MIN,Minnesota Timberwolves,MIN @ UTA,Karl-Anthony Towns,C,60,327,2,3543,4,3929,3,272,12,318,7,723,10,1582,1,4317,3,1827,3
1/25/2019,DET,Detroit Pistons,DET @ DAL,Blake Griffin,F,46.4,1473,3,1597,4,3929,0,7843,12,318,8,447,7,3913,1,4317,6,130,4
1/25/2019,TOR,Toronto Raptors,TOR @ HOU,Kawhi Leonard,F,47.9,1243,3,1597,5,2659,0,7843,11,549,7,723,7,3913,2,1393,6,130,5
1/25/2019,MIA,Miami Heat,MIA @ CLE,Justise Winslow,F,39.4,2808,4,662,2,8551,1,2443,11,549,1,10110,7,3913,0,11467,2,4097,6
1/25/2019,CLE,Cleveland Cavaliers,CLE vs. MIA,Cedi Osman,F,44.8,1717,3,1597,4,3929,0,7843,11,549,4,2601,4,9339,2,1393,1,8514,7
1/25/2019,CHI,Chicago Bulls,CHI vs. LAC,Zach LaVine,G,41.3,2339,2,3543,3,5849,0,7843,10,888,7,723,4,9339,2,1393,3,1827,8
1/25/2019,NYK,New York Knicks,NYK @ BKN,Trey Burke,G,40.5,2531,2,3543,5,2659,1,2443,10,888,3,4174,0,22086,2,1393,1,8514,9
1/25/2019,WAS,Washington Wizards,WAS @ ORL,Bradley Beal,G,47.7,1274,5,280,7,1184,0,7843,10,888,2,6102,6,5192,2,1393,3,1827,10
1/24/2019,GSW,Golden State Warriors,GSW @ WAS,Stephen Curry,G,47.3,1338,2,3543,3,5849,1,2443,14,108,8,447,4,9339,0,11467,3,1827,1
1/24/2019,MIN,Minnesota Timberwolves,MIN @ LAL,Karl-Anthony Towns,C,55.9,516,3,1597,5,2659,2,812,10,888,4,2601,12,814,1,4317,2,4097,2
1/24/2019,PHX,Phoenix Suns,PHX vs. POR,Devin Booker,G,27.7,7305,2,3543,3,5849,0,7843,9,1419,7,723,1,18809,1,4317,8,25,3
1/24/2019,NOP,New Orleans Pelicans,NOP @ OKC,Jrue Holiday,G,62.3,233,3,1597,13,71,1,2443,9,1419,1,10110,9,2204,4,121,5,338,4
1/24/2019,MIN,Minnesota Timberwolves,MIN @ LAL,Andrew Wiggins,F-G,41.1,2388,1,7056,3,5849,0,7843,9,1419,4,2601,8,2894,2,1393,2,4097,5
1/24/2019,OKC,Oklahoma City Thunder,OKC vs. NOP,Russell Westbrook,G,69.4,94,1,7056,16,13,0,7843,9,1419,4,2601,17,151,2,1393,4,786,6
1/24/2019,WAS,Washington Wizards,WAS vs. GSW,Trevor Ariza,F,43.1,1991,3,1597,3,5849,1,2443,9,1419,6,1093,3,12137,2,1393,1,8514,7
1/24/2019,GSW,Golden State Warriors,GSW @ WAS,Kevin Durant,F,41.9,2216,1,7056,5,2659,3,272,9,1419,2,6102,2,15352,2,1393,4,786,8
1/24/2019,NOP,New Orleans Pelicans,NOP @ OKC,Jahlil Okafor,C,26.6,7890,0,12874,0,18130,0,7843,9,1419,0,13385,8,2894,0,11467,1,8514,9
1/24/2019,OKC,Oklahoma City Thunder,OKC vs. NOP,Steven Adams,C,36.4,3640,0,12874,2,8551,0,7843,9,1419,2,6102,12,814,1,4317,4,786,10
1/23/2019,HOU,Houston Rockets,HOU @ NYK,James Harden,G,95,1,5,280,4,3929,0,7843,17,21,22,1,15,299,5,25,5,338,1
1/23/2019,DET,Detroit Pistons,DET @ NOP,Blake Griffin,F,60.3,312,4,662,7,1184,0,7843,14,108,5,1672,9,2204,1,4317,1,8514,2
1/23/2019,ATL,Atlanta Hawks,ATL @ CHI,John Collins,F-C,51.6,833,4,662,2,8551,0,7843,14,108,3,4174,8,2894,2,1393,2,4097,3
1/23/2019,NOP,New Orleans Pelicans,NOP vs. DET,Jrue Holiday,G,45.5,1614,0,12874,7,1184,0,7843,14,108,1,10110,5,7038,0,11467,0,15731,4
1/23/2019,PHI,Philadelphia 76ers,PHI vs. SAS,Joel Embiid,F-C,60.3,312,2,3543,3,5849,1,2443,13,186,5,1672,19,70,0,11467,3,1827,5
1/23/2019,SAS,San Antonio Spurs,SAS @ PHI,DeMar DeRozan,G,44.3,1814,0,12874,3,5849,1,2443,12,318,2,6102,9,2204,2,1393,6,130,6
1/23/2019,LAC,LA Clippers,LAC @ MIA,Tobias Harris,F,48.4,1182,2,3543,6,1803,0,7843,12,318,5,1672,7,3913,1,4317,3,1827,7
1/23/2019,UTA,Utah Jazz,UTA vs. DEN,Donovan Mitchell,G,61.2,280,6,113,6,1803,2,812,12,318,5,1672,6,5192,2,1393,2,4097,8
1/23/2019,NYK,New York Knicks,NYK vs. HOU,Allonzo Trier,G,47.5,1301,2,3543,3,5849,0,7843,12,318,5,1672,10,1582,1,4317,3,1827,9
1/23/2019,TOR,Toronto Raptors,TOR @ IND,Serge Ibaka,C-F,49.7,1029,0,12874,3,5849,3,272,11,549,1,10110,11,1140,0,11467,0,15731,10
1/22/2019,POR,Portland Trail Blazers,POR @ OKC,Damian Lillard,G,62,245,2,3543,8,789,0,7843,12,318,8,447,5,7038,5,25,5,338,1
1/22/2019,POR,Portland Trail Blazers,POR @ OKC,CJ McCollum,G,38.1,3148,7,46,3,5849,1,2443,11,549,2,6102,3,12137,0,11467,4,786,2
1/22/2019,MIN,Minnesota Timberwolves,MIN @ PHX,Karl-Anthony Towns,C,64.1,182,2,3543,7,1184,1,2443,10,888,3,4174,18,108,2,1393,2,4097,3
1/22/2019,OKC,Oklahoma City Thunder,OKC vs. POR,Paul George,F,66.6,134,3,1597,4,3929,1,2443,10,888,13,62,8,2894,5,25,3,1827,4
1/22/2019,PHX,Phoenix Suns,PHX vs. MIN,Josh Jackson,F,51.5,843,2,3543,3,5849,3,272,10,888,5,1672,10,1582,0,11467,1,8514,5
1/22/2019,SAC,Sacramento Kings,SAC @ TOR,Marvin Bagley III,F,43.7,1905,0,12874,1,12618,2,812,10,888,2,6102,11,1140,1,4317,2,4097,6
1/22/2019,OKC,Oklahoma City Thunder,OKC vs. POR,Russell Westbrook,G,60,327,1,7056,14,43,0,7843,9,1419,10,204,10,1582,1,4317,5,338,7
1/22/2019,POR,Portland Trail Blazers,POR @ OKC,Jusuf Nurkic,C,45.5,1614,0,12874,1,12618,2,812,9,1419,4,2601,15,299,1,4317,5,338,8
1/22/2019,TOR,Toronto Raptors,TOR vs. SAC,Pascal Siakam,F,28.3,7019,1,7056,1,12618,1,2443,8,2174,1,10110,4,9339,1,4317,2,4097,9
1/22/2019,MIN,Minnesota Timberwolves,MIN @ PHX,Andrew Wiggins,F-G,28.8,6766,1,7056,2,8551,0,7843,7,3260,2,6102,9,2204,0,11467,2,4097,10
1/21/2019,GSW,Golden State Warriors,GSW @ LAL,Klay Thompson,G,51.6,833,10,5,2,8551,1,2443,17,21,0,13385,3,12137,0,11467,2,4097,1
1/21/2019,UTA,Utah Jazz,UTA vs. POR,Donovan Mitchell,G,50.9,899,2,3543,5,2659,0,7843,12,318,10,204,7,3913,1,4317,4,786,2
1/21/2019,ORL,Orlando Magic,ORL @ ATL,Nikola Vucevic,C,54.8,586,1,7056,2,8551,2,812,12,318,4,2601,14,434,0,11467,0,15731,3
1/21/2019,BKN,Brooklyn Nets,BKN vs. SAC,D'Angelo Russell,G,53.8,659,7,46,8,789,1,2443,12,318,0,13385,4,9339,1,4317,0,15731,4
1/21/2019,HOU,Houston Rockets,HOU @ PHI,James Harden,G,51.7,818,6,113,3,5849,2,812,12,318,7,723,6,5192,1,4317,6,130,5
1/21/2019,BOS,Boston Celtics,BOS vs. MIA,Kyrie Irving,G,68.6,115,2,3543,10,325,1,2443,11,549,2,6102,3,12137,8,1,3,1827,6
1/21/2019,MIL,Milwaukee Bucks,MIL vs. DAL,Giannis Antetokounmpo,F,51.5,843,1,7056,5,2659,0,7843,10,888,10,204,15,299,0,11467,5,338,7
1/21/2019,POR,Portland Trail Blazers,POR @ UTA,Damian Lillard,G,45.6,1597,1,7056,8,789,0,7843,10,888,5,1672,8,2894,0,11467,2,4097,8
1/21/2019,NOP,New Orleans Pelicans,NOP @ MEM,Jrue Holiday,G,45.2,1663,1,7056,6,1803,0,7843,9,1419,2,6102,11,1140,2,1393,4,786,9
1/21/2019,OKC,Oklahoma City Thunder,OKC @ NYK,Paul George,F,44.8,1717,4,662,4,3929,0,7843,9,1419,9,316,4,9339,1,4317,0,15731,10
1/20/2019,SAS,San Antonio Spurs,SAS vs. LAC,LaMarcus Aldridge,C-F,53.8,659,1,7056,2,8551,2,812,13,186,3,4174,14,434,0,11467,2,4097,1
1/20/2019,MIN,Minnesota Timberwolves,MIN vs. PHX,Derrick Rose,G,39.3,2830,0,12874,3,5849,0,7843,12,318,7,723,4,9339,0,11467,1,8514,2
1/20/2019,LAC,LA Clippers,LAC @ SAS,Tobias Harris,F,63.3,207,2,3543,9,525,1,2443,12,318,1,10110,9,2204,3,415,0,15731,3
1/20/2019,SAS,San Antonio Spurs,SAS vs. LAC,Rudy Gay,F,31.1,5713,1,7056,1,12618,1,2443,9,1419,0,13385,8,2894,0,11467,2,4097,4
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Darren Collison,G,40.3,2579,3,1597,9,525,0,7843,8,2174,0,13385,4,9339,2,1393,3,1827,5
1/20/2019,MIN,Minnesota Timberwolves,MIN vs. PHX,Karl-Anthony Towns,C,61.4,272,1,7056,4,3929,1,2443,8,2174,13,62,12,814,4,121,4,786,6
1/20/2019,CHA,Charlotte Hornets,CHA @ IND,Kemba Walker,G,41.3,2339,3,1597,7,1184,1,2443,8,2174,4,2601,4,9339,1,4317,3,1827,7
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Victor Oladipo,G,42.9,2028,2,3543,7,1184,0,7843,8,2174,3,4174,2,15352,3,415,0,15731,8
1/20/2019,PHX,Phoenix Suns,PHX @ MIN,Kelly Oubre Jr.,F,31.6,5459,4,662,0,18130,0,7843,7,3260,0,13385,8,2894,2,1393,2,4097,9
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Bojan Bogdanovic,F,29.4,6486,1,7056,2,8551,0,7843,7,3260,1,10110,7,3913,1,4317,1,8514,10
1/2/2019,OKC,Oklahoma City Thunder,OKC @ LAL,Paul George,F,55.8,519,2,3543,2,8551,0,7843,15,65,5,1672,4,9339,4,121,1,8514,1
1/2/2019,BOS,Boston Celtics,BOS vs. MIN,Gordon Hayward,F,41.7,2257,4,662,5,2659,0,7843,14,108,3,4174,1,18809,0,11467,2,4097,2
1/2/2019,MIN,Minnesota Timberwolves,MIN @ BOS,Karl-Anthony Towns,C,51.9,804,1,7056,7,1184,1,2443,12,318,3,4174,12,814,0,11467,4,786,3
1/2/2019,PHI,Philadelphia 76ers,PHI @ PHX,Joel Embiid,F-C,77.6,37,1,7056,2,8551,2,812,12,318,17,13,18,108,3,415,4,786,4
1/2/2019,NOP,New Orleans Pelicans,NOP @ BKN,Anthony Davis,F-C,82.2,12,2,3543,4,3929,3,272,12,318,8,447,26,2,1,4317,1,8514,5
1/2/2019,DET,Detroit Pistons,DET @ MEM,Blake Griffin,F,52.1,783,2,3543,7,1184,0,7843,11,549,2,6102,8,2894,2,1393,0,15731,6
1/2/2019,ATL,Atlanta Hawks,ATL @ WAS,Alex Len,C,45.2,1663,1,7056,0,18130,3,272,11,549,1,10110,11,1140,0,11467,1,8514,7
1/2/2019,ORL,Orlando Magic,ORL @ CHI,Nikola Vucevic,C,53.9,653,1,7056,3,5849,3,272,10,888,1,10110,12,814,2,1393,2,4097,8
1/2/2019,PHX,Phoenix Suns,PHX vs. PHI,Devin Booker,G,48.4,1182,2,3543,8,789,0,7843,10,888,15,30,2,15352,0,11467,3,1827,9
1/2/2019,MIN,Minnesota Timberwolves,MIN @ BOS,Andrew Wiggins,F-G,36.9,3498,2,3543,3,5849,0,7843,10,888,9,316,2,15352,0,11467,1,8514,10
1/19/2019,HOU,Houston Rockets,HOU vs. LAL,James Harden,G,75.6,46,8,22,6,1803,1,2443,14,108,12,89,8,2894,4,121,6,130,1
1/19/2019,SAC,Sacramento Kings,SAC @ DET,Buddy Hield,G,52.3,770,7,46,3,5849,1,2443,13,186,2,6102,9,2204,0,11467,1,8514,2
1/19/2019,LAL,Los Angeles Lakers,LAL @ HOU,Kyle Kuzma,F,49.1,1094,4,662,3,5849,0,7843,12,318,4,2601,8,2894,2,1393,3,1827,3
1/19/2019,MIL,Milwaukee Bucks,MIL @ ORL,Eric Bledsoe,G,41.4,2318,2,3543,2,8551,0,7843,12,318,4,2601,7,3913,0,11467,0,15731,4
1/19/2019,DET,Detroit Pistons,DET vs. SAC,Blake Griffin,F,53.7,667,1,7056,3,5849,0,7843,12,318,13,62,6,5192,3,415,5,338,5
1/19/2019,ORL,Orlando Magic,ORL vs. MIL,Nikola Vucevic,C,46.2,1501,2,3543,4,3929,2,812,11,549,3,4174,6,5192,0,11467,0,15731,6
1/19/2019,PHI,Philadelphia 76ers,PHI vs. OKC,Joel Embiid,F-C,49.6,1039,1,7056,6,1803,1,2443,11,549,8,447,8,2894,0,11467,3,1827,7
1/19/2019,BOS,Boston Celtics,BOS @ ATL,Kyrie Irving,G,42.1,2168,5,280,5,2659,0,7843,11,549,5,1672,3,12137,1,4317,4,786,8
1/19/2019,PHX,Phoenix Suns,PHX @ CHA,Devin Booker,G,50.9,899,2,3543,11,183,0,7843,10,888,10,204,2,15352,0,11467,0,15731,9
1/19/2019,MIA,Miami Heat,MIA @ CHI,Josh Richardson,G,32.6,5046,4,662,2,8551,0,7843,10,888,2,6102,3,12137,0,11467,0,15731,10
1/18/2019,BKN,Brooklyn Nets,BKN @ ORL,D'Angelo Russell,G,54.9,579,8,22,7,1184,0,7843,16,39,0,13385,2,15352,1,4317,1,8514,1
1/18/2019,BOS,Boston Celtics,BOS vs. MEM,Kyrie Irving,G,62.9,215,4,662,11,183,1,2443,14,108,6,1093,7,3913,0,11467,3,1827,2
1/18/2019,DET,Detroit Pistons,DET vs. MIA,Blake Griffin,F,56.7,467,3,1597,9,525,0,7843,10,888,9,316,11,1140,1,4317,5,338,3
1/18/2019,GSW,Golden State Warriors,GSW @ LAC,Stephen Curry,G,45,1693,3,1597,4,3929,1,2443,10,888,5,1672,5,7038,1,4317,1,8514,4
