GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,AST_DAY_RANK
1/27/2019,MIA,Miami Heat,MIA @ NYK,Dwyane Wade,G,34,4510,1,7056,10,325,0,7843,5,6509,4,2601,5,7038,1,4317,5,338,3
1/27/2019,LAC,LA Clippers,LAC vs. SAC,Lou Williams,G,35.2,4048,1,7056,10,325,0,7843,2,14769,7,723,6,5192,2,1393,5,338,4
1/27/2019,DAL,Dallas Mavericks,DAL vs. TOR,Luka Doncic,F-G,61.4,272,3,1597,10,325,0,7843,14,108,4,2601,12,814,0,11467,3,1827,5
1/27/2019,TOR,Toronto Raptors,TOR @ DAL,Kyle Lowry,G,46.5,1455,5,280,9,525,2,812,5,6509,4,2601,5,7038,1,4317,1,8514,6
1/27/2019,UTA,Utah Jazz,UTA @ MIN,Ricky Rubio,G,40.8,2462,1,7056,8,789,0,7843,8,2174,1,10110,4,9339,2,1393,0,15731,7
1/27/2019,LAC,LA Clippers,LAC vs. SAC,Patrick Beverley,G,44,1856,4,662,8,789,1,2443,5,6509,2,6102,10,1582,1,4317,2,4097,8
1/27/2019,WAS,Washington Wizards,WAS @ SAS,Tomas Satoransky,G,45.8,1562,2,3543,8,789,0,7843,8,2174,3,4174,9,2204,1,4317,1,8514,9
1/27/2019,MIN,Minnesota Timberwolves,MIN vs. UTA,Karl-Anthony Towns,C,46.7,1427,3,1597,7,1184,3,272,6,4636,7,723,6,5192,0,11467,2,4097,10
1/26/2019,MEM,Memphis Grizzlies,MEM vs. IND,Mike Conley,G,45.3,1643,2,3543,11,183,0,7843,8,2174,4,2601,4,9339,2,1393,4,786,1
1/26/2019,DEN,Denver Nuggets,DEN vs. PHI,Nikola Jokic,C,70.6,86,2,3543,10,325,0,7843,12,318,6,1093,18,108,1,4317,1,8514,2
1/26/2019,BOS,Boston Celtics,BOS vs. GSW,Kyrie Irving,G,56.2,497,4,662,10,325,0,7843,12,318,4,2601,6,5192,2,1393,4,786,3
1/26/2019,POR,Portland Trail Blazers,POR vs. ATL,CJ McCollum,G,55,573,2,3543,10,325,0,7843,10,888,6,1093,10,1582,1,4317,3,1827,4
1/26/2019,IND,Indiana Pacers,IND @ MEM,Darren Collison,G,34.9,4162,2,3543,9,525,0,7843,3,11548,10,204,2,15352,1,4317,2,4097,5
1/26/2019,ATL,Atlanta Hawks,ATL @ POR,Trae Young,G,46.4,1473,3,1597,8,789,1,2443,11,549,5,1672,2,15352,1,4317,4,786,6
1/26/2019,GSW,Golden State Warriors,GSW @ BOS,Draymond Green,F,39.2,2856,1,7056,8,789,1,2443,1,18112,2,6102,11,1140,3,415,3,1827,7
1/26/2019,PHI,Philadelphia 76ers,PHI @ DEN,Landry Shamet,G,19.9,11947,1,7056,7,1184,0,7843,2,14769,3,4174,2,15352,0,11467,1,8514,8
1/26/2019,ATL,Atlanta Hawks,ATL @ POR,Jeremy Lin,G,21.4,10970,0,12874,6,1803,0,7843,4,8828,2,6102,2,15352,0,11467,0,15731,9
1/26/2019,PHI,Philadelphia 76ers,PHI @ DEN,T.J. McConnell,G,23.6,9606,1,7056,6,1803,1,2443,2,14769,0,13385,3,12137,1,4317,0,15731,10
1/25/2019,TOR,Toronto Raptors,TOR @ HOU,Kyle Lowry,G,29.3,6538,1,7056,11,183,0,7843,2,14769,4,2601,4,9339,1,4317,4,786,1
1/25/2019,UTA,Utah Jazz,UTA vs. MIN,Donovan Mitchell,G,51.9,804,2,3543,11,183,1,2443,7,3260,8,447,7,3913,1,4317,3,1827,2
1/25/2019,LAC,LA Clippers,LAC @ CHI,Lou Williams,G,61,285,2,3543,10,325,1,2443,9,1419,11,128,10,1582,1,4317,3,1827,3
1/25/2019,CHI,Chicago Bulls,CHI vs. LAC,Kris Dunn,G,37.8,3235,1,7056,10,325,0,7843,4,8828,0,13385,4,9339,4,121,3,1827,4
1/25/2019,MEM,Memphis Grizzlies,MEM vs. SAC,Mike Conley,G,41.7,2257,2,3543,9,525,1,2443,6,4636,2,6102,6,5192,2,1393,4,786,5
1/25/2019,DET,Detroit Pistons,DET @ DAL,Reggie Jackson,G,28.1,7107,3,1597,9,525,0,7843,4,8828,1,10110,3,12137,0,11467,1,8514,6
1/25/2019,DAL,Dallas Mavericks,DAL vs. DET,Luka Doncic,F-G,58.6,384,3,1597,8,789,1,2443,9,1419,11,128,8,2894,2,1393,4,786,7
1/25/2019,WAS,Washington Wizards,WAS @ ORL,Tomas Satoransky,G,25.6,8438,1,7056,8,789,0,7843,3,11548,2,6102,3,12137,1,4317,2,4097,8
1/25/2019,HOU,Houston Rockets,HOU vs. TOR,James Harden,G,46.9,1399,2,3543,7,1184,1,2443,9,1419,15,30,2,15352,0,11467,4,786,9
1/25/2019,WAS,Washington Wizards,WAS @ ORL,Bradley Beal,G,47.7,1274,5,280,7,1184,0,7843,10,888,2,6102,6,5192,2,1393,3,1827,10
1/24/2019,OKC,Oklahoma City Thunder,OKC vs. NOP,Russell Westbrook,G,69.4,94,1,7056,16,13,0,7843,9,1419,4,2601,17,151,2,1393,4,786,1
1/24/2019,NOP,New Orleans Pelicans,NOP @ OKC,Jrue Holiday,G,62.3,233,3,1597,13,71,1,2443,9,1419,1,10110,9,2204,4,121,5,338,2
1/24/2019,LAL,Los Angeles Lakers,LAL vs. MIN,Rajon Rondo,G,48.7,1140,3,1597,13,71,2,812,6,4636,0,13385,6,5192,1,4317,2,4097,3
1/24/2019,NOP,New Orleans Pelicans,NOP @ OKC,Elfrid Payton,G,44.8,1717,1,7056,12,111,2,812,5,6509,4,2601,4,9339,1,4317,2,4097,4
1/24/2019,WAS,Washington Wizards,WAS vs. GSW,Tomas Satoransky,G,45.6,1597,3,1597,10,325,0,7843,8,2174,1,10110,3,12137,3,415,2,4097,5
1/24/2019,MIN,Minnesota Timberwolves,MIN @ LAL,Jerryd Bayless,G,32.4,5131,3,1597,8,789,0,7843,6,4636,1,10110,2,15352,1,4317,1,8514,6
1/24/2019,GSW,Golden State Warriors,GSW @ WAS,Draymond Green,F,35.5,3937,1,7056,7,1184,1,2443,3,11548,0,13385,15,299,0,11467,3,1827,7
1/24/2019,OKC,Oklahoma City Thunder,OKC vs. NOP,Paul George,F,50.7,919,6,113,7,1184,1,2443,8,2174,1,10110,11,1140,1,4317,2,4097,8
1/24/2019,POR,Portland Trail Blazers,POR @ PHX,Evan Turner,G,15.3,15029,0,12874,7,1184,0,7843,1,18112,0,13385,4,9339,0,11467,2,4097,9
1/24/2019,PHX,Phoenix Suns,PHX vs. POR,Kelly Oubre Jr.,F,48.7,1140,1,7056,7,1184,3,272,6,4636,5,1672,6,5192,2,1393,2,4097,10
1/23/2019,PHI,Philadelphia 76ers,PHI vs. SAS,Ben Simmons,G,55.5,544,0,12874,15,25,0,7843,9,1419,3,4174,10,1582,1,4317,3,1827,1
1/23/2019,ATL,Atlanta Hawks,ATL @ CHI,Trae Young,G,31.4,5566,1,7056,12,111,0,7843,1,18112,2,6102,7,3913,1,4317,3,1827,2
1/23/2019,MEM,Memphis Grizzlies,MEM vs. CHA,Marc Gasol,C,63.4,205,2,3543,10,325,0,7843,8,2174,4,2601,17,151,3,415,3,1827,3
1/23/2019,BKN,Brooklyn Nets,BKN vs. ORL,D'Angelo Russell,G,51.4,851,3,1597,10,325,0,7843,9,1419,4,2601,7,3913,2,1393,3,1827,4
1/23/2019,PHI,Philadelphia 76ers,PHI vs. SAS,T.J. McConnell,G,26.4,8002,0,12874,8,789,0,7843,5,6509,0,13385,2,15352,1,4317,1,8514,5
1/23/2019,UTA,Utah Jazz,UTA vs. DEN,Joe Ingles,F,32,5287,4,662,8,789,1,2443,5,6509,0,13385,5,7038,0,11467,3,1827,6
1/23/2019,IND,Indiana Pacers,IND vs. TOR,Darren Collison,G,36.8,3530,0,12874,8,789,0,7843,5,6509,7,723,4,9339,1,4317,0,15731,7
1/23/2019,DET,Detroit Pistons,DET @ NOP,Blake Griffin,F,60.3,312,4,662,7,1184,0,7843,14,108,5,1672,9,2204,1,4317,1,8514,8
1/23/2019,CHA,Charlotte Hornets,CHA @ MEM,Kemba Walker,G,45.9,1547,3,1597,7,1184,0,7843,9,1419,1,10110,2,15352,4,121,1,8514,9
1/23/2019,TOR,Toronto Raptors,TOR @ IND,Kyle Lowry,G,34.5,4316,3,1597,7,1184,1,2443,6,4636,5,1672,5,7038,0,11467,5,338,10
1/22/2019,OKC,Oklahoma City Thunder,OKC vs. POR,Russell Westbrook,G,60,327,1,7056,14,43,0,7843,9,1419,10,204,10,1582,1,4317,5,338,1
1/22/2019,TOR,Toronto Raptors,TOR vs. SAC,Kyle Lowry,G,36.3,3672,4,662,9,525,1,2443,6,4636,3,4174,4,9339,0,11467,4,786,2
1/22/2019,SAC,Sacramento Kings,SAC @ TOR,Bogdan Bogdanovic,G,47.1,1365,1,7056,9,525,0,7843,6,4636,3,4174,8,2894,3,415,1,8514,3
1/22/2019,POR,Portland Trail Blazers,POR @ OKC,Damian Lillard,G,62,245,2,3543,8,789,0,7843,12,318,8,447,5,7038,5,25,5,338,4
1/22/2019,TOR,Toronto Raptors,TOR vs. SAC,Fred VanVleet,G,41.9,2216,3,1597,7,1184,1,2443,6,4636,4,2601,7,3913,1,4317,2,4097,5
1/22/2019,MIN,Minnesota Timberwolves,MIN @ PHX,Karl-Anthony Towns,C,64.1,182,2,3543,7,1184,1,2443,10,888,3,4174,18,108,2,1393,2,4097,6
1/22/2019,MIN,Minnesota Timberwolves,MIN @ PHX,Jerryd Bayless,G,35.3,4011,4,662,7,1184,0,7843,5,6509,0,13385,4,9339,2,1393,0,15731,7
1/22/2019,SAC,Sacramento Kings,SAC @ TOR,Yogi Ferrell,G,31.4,5566,2,3543,6,1803,0,7843,4,8828,0,13385,7,3913,2,1393,2,4097,8
1/22/2019,DAL,Dallas Mavericks,DAL vs. LAC,Luka Doncic,F-G,37.4,3345,0,12874,6,1803,1,2443,5,6509,7,723,7,3913,1,4317,3,1827,9
1/22/2019,SAC,Sacramento Kings,SAC @ TOR,Buddy Hield,G,28.1,7107,2,3543,5,2659,1,2443,5,6509,3,4174,3,12137,1,4317,4,786,10
1/21/2019,GSW,Golden State Warriors,GSW @ LAL,Stephen Curry,G,38,3183,2,3543,12,111,0,7843,3,11548,3,4174,5,7038,1,4317,0,15731,1
1/21/2019,SAC,Sacramento Kings,SAC @ BKN,Bogdan Bogdanovic,G,46.7,1427,3,1597,11,183,0,7843,9,1419,1,10110,6,5192,2,1393,5,338,2
1/21/2019,DAL,Dallas Mavericks,DAL @ MIL,Luka Doncic,F-G,49.2,1089,2,3543,10,325,1,2443,6,4636,4,2601,11,1140,1,4317,3,1827,3
1/21/2019,BOS,Boston Celtics,BOS vs. MIA,Kyrie Irving,G,68.6,115,2,3543,10,325,1,2443,11,549,2,6102,3,12137,8,1,3,1827,4
1/21/2019,CHI,Chicago Bulls,CHI @ CLE,Kris Dunn,G,34.3,4399,1,7056,9,525,0,7843,5,6509,2,6102,4,9339,2,1393,3,1827,5
1/21/2019,OKC,Oklahoma City Thunder,OKC @ NYK,Russell Westbrook,G,39.5,2784,1,7056,9,525,0,7843,6,4636,4,2601,10,1582,0,11467,3,1827,6
1/21/2019,NYK,New York Knicks,NYK vs. OKC,Allonzo Trier,G,37.2,3409,0,12874,8,789,0,7843,3,11548,10,204,6,5192,2,1393,4,786,7
1/21/2019,WAS,Washington Wizards,WAS vs. DET,Tomas Satoransky,G,28.8,6766,0,12874,8,789,0,7843,4,8828,2,6102,4,9339,2,1393,4,786,8
1/21/2019,BKN,Brooklyn Nets,BKN vs. SAC,D'Angelo Russell,G,53.8,659,7,46,8,789,1,2443,12,318,0,13385,4,9339,1,4317,0,15731,9
1/21/2019,POR,Portland Trail Blazers,POR @ UTA,Damian Lillard,G,45.6,1597,1,7056,8,789,0,7843,10,888,5,1672,8,2894,0,11467,2,4097,10
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Darren Collison,G,40.3,2579,3,1597,9,525,0,7843,8,2174,0,13385,4,9339,2,1393,3,1827,1
1/20/2019,LAC,LA Clippers,LAC @ SAS,Tobias Harris,F,63.3,207,2,3543,9,525,1,2443,12,318,1,10110,9,2204,3,415,0,15731,2
1/20/2019,MIN,Minnesota Timberwolves,MIN vs. PHX,Jeff Teague,G,20,11891,1,7056,8,789,0,7843,1,18112,1,10110,5,7038,0,11467,2,4097,3
1/20/2019,CHA,Charlotte Hornets,CHA @ IND,Kemba Walker,G,41.3,2339,3,1597,7,1184,1,2443,8,2174,4,2601,4,9339,1,4317,3,1827,4
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Victor Oladipo,G,42.9,2028,2,3543,7,1184,0,7843,8,2174,3,4174,2,15352,3,415,0,15731,5
1/20/2019,PHX,Phoenix Suns,PHX @ MIN,Devin Booker,G,29.2,6570,1,7056,6,1803,0,7843,7,3260,3,4174,6,5192,0,11467,5,338,6
1/20/2019,LAC,LA Clippers,LAC @ SAS,Patrick Beverley,G,53.9,653,4,662,5,2659,1,2443,5,6509,4,2601,12,814,4,121,1,8514,7
1/20/2019,IND,Indiana Pacers,IND vs. CHA,Tyreke Evans,G,21.7,10804,1,7056,5,2659,0,7843,6,4636,1,10110,1,18809,0,11467,1,8514,8
1/20/2019,CHA,Charlotte Hornets,CHA @ IND,Tony Parker,G,11.2,17788,0,12874,4,3929,0,7843,2,14769,1,10110,1,18809,0,11467,1,8514,9
1/20/2019,PHX,Phoenix Suns,PHX @ MIN,Quincy Acy,N,24.2,9222,2,3543,4,3929,3,272,2,14769,2,6102,1,18809,0,11467,0,15731,10
1/2/2019,BKN,Brooklyn Nets,BKN vs. NOP,D'Angelo Russell,G,55.5,544,2,3543,13,71,1,2443,9,1419,2,6102,5,7038,2,1393,1,8514,1
1/2/2019,OKC,Oklahoma City Thunder,OKC @ LAL,Russell Westbrook,G,56.2,497,1,7056,10,325,2,812,3,11548,7,723,16,207,2,1393,4,786,2
1/2/2019,ORL,Orlando Magic,ORL @ CHI,Aaron Gordon,F,41.9,2216,0,12874,9,525,1,2443,8,2174,2,6102,7,3913,0,11467,1,8514,3
1/2/2019,MIN,Minnesota Timberwolves,MIN @ BOS,Tyus Jones,G,36.7,3567,0,12874,9,525,0,7843,7,3260,0,13385,1,18809,4,121,4,786,4
1/2/2019,ATL,Atlanta Hawks,ATL @ WAS,Trae Young,G,21.1,11193,1,7056,9,525,1,2443,2,14769,0,13385,3,12137,0,11467,4,786,5
1/2/2019,BOS,Boston Celtics,BOS vs. MIN,Marcus Smart,G,21.6,10866,0,12874,8,789,0,7843,1,18112,0,13385,3,12137,2,1393,2,4097,6
1/2/2019,PHX,Phoenix Suns,PHX vs. PHI,Devin Booker,G,48.4,1182,2,3543,8,789,0,7843,10,888,15,30,2,15352,0,11467,3,1827,7
1/2/2019,DET,Detroit Pistons,DET @ MEM,Blake Griffin,F,52.1,783,2,3543,7,1184,0,7843,11,549,2,6102,8,2894,2,1393,0,15731,8
1/2/2019,LAL,Los Angeles Lakers,LAL vs. OKC,Lonzo Ball,G,25.3,8597,0,12874,7,1184,2,812,1,18112,1,10110,4,9339,1,4317,2,4097,9
1/2/2019,ORL,Orlando Magic,ORL @ CHI,Evan Fournier,G,22.7,10138,3,1597,7,1184,0,7843,5,6509,0,13385,1,18809,0,11467,2,4097,10
1/19/2019,DEN,Denver Nuggets,DEN vs. CLE,Nikola Jokic,C,52.2,779,3,1597,12,111,0,7843,8,2174,0,13385,11,1140,1,4317,1,8514,1
1/19/2019,LAL,Los Angeles Lakers,LAL @ HOU,Lonzo Ball,G,33.1,4834,0,12874,11,183,1,2443,4,8828,0,13385,3,12137,1,4317,1,8514,2
1/19/2019,PHX,Phoenix Suns,PHX @ CHA,Devin Booker,G,50.9,899,2,3543,11,183,0,7843,10,888,10,204,2,15352,0,11467,0,15731,3
1/19/2019,SAC,Sacramento Kings,SAC @ DET,De'Aaron Fox,G,39.2,2856,1,7056,10,325,0,7843,4,8828,5,1672,6,5192,1,4317,0,15731,4
1/19/2019,PHI,Philadelphia 76ers,PHI vs. OKC,Ben Simmons,G,47.3,1338,0,12874,9,525,1,2443,8,2174,4,2601,14,434,0,11467,6,130,5
1/19/2019,CLE,Cleveland Cavaliers,CLE @ DEN,Collin Sexton,G,25.3,8597,1,7056,7,1184,0,7843,4,8828,1,10110,4,9339,1,4317,3,1827,6
1/19/2019,TOR,Toronto Raptors,TOR vs. MEM,Fred VanVleet,G,24.9,8806,1,7056,7,1184,1,2443,1,18112,1,10110,2,15352,2,1393,1,8514,7
1/19/2019,SAC,Sacramento Kings,SAC @ DET,Bogdan Bogdanovic,G,25.9,8278,0,12874,7,1184,1,2443,3,11548,2,6102,2,15352,1,4317,1,8514,8
1/19/2019,ORL,Orlando Magic,ORL vs. MIL,D.J. Augustin,G,25.9,8278,3,1597,7,1184,0,7843,5,6509,1,10110,2,15352,0,11467,1,8514,9
1/19/2019,TOR,Toronto Raptors,TOR vs. MEM,Kyle Lowry,G,35.3,4011,1,7056,7,1184,1,2443,3,11548,5,1672,4,9339,2,1393,1,8514,10
1/18/2019,MEM,Memphis Grizzlies,MEM @ BOS,Marc Gasol,C,34.2,4437,0,12874,12,111,0,7843,1,18112,2,6102,11,1140,0,11467,1,8514,1
1/18/2019,BOS,Boston Celtics,BOS vs. MEM,Kyrie Irving,G,62.9,215,4,662,11,183,1,2443,14,108,6,1093,7,3913,0,11467,3,1827,2
1/18/2019,DET,Detroit Pistons,DET vs. MIA,Blake Griffin,F,56.7,467,3,1597,9,525,0,7843,10,888,9,316,11,1140,1,4317,5,338,3
1/18/2019,GSW,Golden State Warriors,GSW @ LAC,Draymond Green,F,38.1,3148,0,12874,9,525,1,2443,3,11548,1,10110,8,2894,2,1393,1,8514,4
1/18/2019,POR,Portland Trail Blazers,POR vs. NOP,Damian Lillard,G,43,2012,2,3543,8,789,0,7843,8,2174,6,1093,5,7038,1,4317,2,4097,5
1/18/2019,MIA,Miami Heat,MIA @ DET,Dwyane Wade,G,31.8,5382,0,12874,8,789,0,7843,10,888,0,13385,4,9339,0,11467,5,338,6
1/18/2019,UTA,Utah Jazz,UTA vs. CLE,Joe Ingles,F,18.2,13056,1,7056,8,789,0,7843,4,8828,0,13385,1,18809,0,11467,4,786,7
1/18/2019,SAS,San Antonio Spurs,SAS @ MIN,Patty Mills,G,16.2,14385,1,7056,8,789,0,7843,1,18112,0,13385,1,18809,0,11467,0,15731,8
1/18/2019,MEM,Memphis Grizzlies,MEM @ BOS,Shelvin Mack,G,31.1,5713,2,3543,7,1184,0,7843,6,4636,1,10110,3,12137,1,4317,1,8514,9
1/18/2019,BKN,Brooklyn Nets,BKN @ ORL,D'Angelo Russell,G,54.9,579,8,22,7,1184,0,7843,16,39,0,13385,2,15352,1,4317,1,8514,10
1/17/2019,OKC,Oklahoma City Thunder,OKC vs. LAL,Russell Westbrook,G,59.3,351,5,280,13,71,1,2443,7,3260,7,723,9,2204,1,4317,3,1827,1
1/17/2019,DEN,Denver Nuggets,DEN vs. CHI,Nikola Jokic,C,48.1,1213,0,12874,11,183,1,2443,6,4636,6,1093,8,2894,1,4317,2,4097,2
1/17/2019,LAL,Los Angeles Lakers,LAL @ OKC,Brandon Ingram,F,29.5,6436,0,12874,11,183,1,2443,1,18112,6,1093,5,7038,0,11467,4,786,3
1/17/2019,LAL,Los Angeles Lakers,LAL @ OKC,Lonzo Ball,G,39.2,2856,4,662,10,325,0,7843,7,3260,0,13385,6,5192,1,4317,4,786,4
1/17/2019,PHI,Philadelphia 76ers,PHI @ IND,Ben Simmons,G,32.6,5046,0,12874,8,789,1,2443,5,6509,1,10110,8,2894,1,4317,6,130,5
1/17/2019,PHX,Phoenix Suns,PHX @ TOR,Devin Booker,G,38.4,3074,4,662,8,789,0,7843,10,888,6,1093,2,15352,0,11467,6,130,6
1/17/2019,PHI,Philadelphia 76ers,PHI @ IND,Joel Embiid,F-C,56.6,475,2,3543,8,789,3,272,9,1419,2,6102,13,591,1,4317,5,338,7
1/17/2019,PHI,Philadelphia 76ers,PHI @ IND,Jimmy Butler,G,54,645,1,7056,8,789,0,7843,10,888,6,1093,5,7038,3,415,0,15731,8
1/17/2019,SAC,Sacramento Kings,SAC @ CHA,De'Aaron Fox,G,30,6195,0,12874,8,789,1,2443,4,8828,2,6102,5,7038,1,4317,4,786,9
1/17/2019,TOR,Toronto Raptors,TOR vs. PHX,Kyle Lowry,G,40.8,2462,2,3543,8,789,0,7843,4,8828,6,1093,9,2204,2,1393,4,786,10
1/16/2019,BOS,Boston Celtics,BOS vs. TOR,Kyrie Irving,G,59,364,3,1597,18,2,1,2443,11,549,2,6102,5,7038,1,4317,7,51,1
1/16/2019,GSW,Golden State Warriors,GSW vs. NOP,Draymond Green,F,50.2,976,4,662,14,43,1,2443,6,4636,1,10110,6,5192,1,4317,1,8514,2
1/16/2019,NOP,New Orleans Pelicans,NOP @ GSW,Elfrid Payton,G,33,4889,1,7056,12,111,0,7843,3,11548,0,13385,5,7038,2,1393,4,786,3
1/16/2019,BKN,Brooklyn Nets,BKN @ HOU,Spencer Dinwiddie,G,46.4,1473,4,662,10,325,0,7843,13,186,3,4174,2,15352,0,11467,4,786,4
1/16/2019,POR,Portland Trail Blazers,POR vs. CLE,Jusuf Nurkic,C,51,888,0,12874,10,325,5,37,3,11548,4,2601,10,1582,0,11467,1,8514,5
1/16/2019,SAS,San Antonio Spurs,SAS @ DAL,DeMar DeRozan,G,33.3,4762,0,12874,9,525,0,7843,6,4636,2,6102,4,9339,1,4317,2,4097,6
1/16/2019,UTA,Utah Jazz,UTA @ LAC,Joe Ingles,F,22,10605,0,12874,8,789,0,7843,3,11548,0,13385,0,22086,2,1393,2,4097,7
1/16/2019,DAL,Dallas Mavericks,DAL vs. SAS,Luka Doncic,F-G,47.6,1288,3,1597,8,789,0,7843,10,888,2,6102,8,2894,1,4317,2,4097,8
1/16/2019,NOP,New Orleans Pelicans,NOP @ GSW,Anthony Davis,F-C,72.1,69,1,7056,7,1184,3,272,11,549,7,723,18,108,1,4317,2,4097,9
1/16/2019,NOP,New Orleans Pelicans,NOP @ GSW,Jrue Holiday,G,48.7,1140,4,662,7,1184,1,2443,8,2174,5,1672,6,5192,1,4317,0,15731,10
1/15/2019,GSW,Golden State Warriors,GSW @ DEN,Draymond Green,F,32.7,5010,1,7056,13,71,0,7843,1,18112,1,10110,6,5192,1,4317,1,8514,1
1/15/2019,OKC,Oklahoma City Thunder,OKC @ ATL,Russell Westbrook,G,67.7,122,0,12874,11,183,0,7843,10,888,11,128,6,5192,5,25,2,4097,2
1/15/2019,ATL,Atlanta Hawks,ATL vs. OKC,Trae Young,G,40.7,2493,4,662,11,183,0,7843,8,2174,4,2601,6,5192,0,11467,7,51,3
1/15/2019,MIL,Milwaukee Bucks,MIL vs. MIA,Giannis Antetokounmpo,F,46,1535,0,12874,10,325,0,7843,4,8828,4,2601,10,1582,3,415,2,4097,4
1/15/2019,PHI,Philadelphia 76ers,PHI vs. MIN,Ben Simmons,G,55.7,529,0,12874,9,525,3,272,7,3260,6,1093,11,1140,1,4317,3,1827,5
1/15/2019,CHI,Chicago Bulls,CHI @ LAL,Zach LaVine,G,23.8,9494,1,7056,8,789,0,7843,4,8828,1,10110,4,9339,0,11467,3,1827,6
1/15/2019,PHI,Philadelphia 76ers,PHI vs. MIN,T.J. McConnell,G,27.4,7453,0,12874,8,789,1,2443,4,8828,0,13385,2,15352,1,4317,1,8514,7
1/15/2019,DEN,Denver Nuggets,DEN vs. GSW,Nikola Jokic,C,30.8,5846,0,12874,8,789,0,7843,6,4636,5,1672,4,9339,0,11467,3,1827,8
1/15/2019,PHX,Phoenix Suns,PHX @ IND,De'Anthony Melton,G,25.8,8329,1,7056,8,789,2,812,1,18112,0,13385,4,9339,1,4317,3,1827,9
1/15/2019,LAL,Los Angeles Lakers,LAL vs. CHI,Brandon Ingram,F,37.3,3376,0,12874,7,1184,0,7843,7,3260,2,6102,9,2204,1,4317,3,1827,10
1/14/2019,SAC,Sacramento Kings,SAC vs. POR,De'Aaron Fox,G,37.9,3215,1,7056,9,525,0,7843,3,11548,9,316,2,15352,2,1393,0,15731,1
1/14/2019,UTA,Utah Jazz,UTA vs. DET,Joe Ingles,F,25.8,8329,2,3543,8,789,0,7843,3,11548,5,1672,4,9339,0,11467,4,786,2
1/14/2019,NOP,New Orleans Pelicans,NOP @ LAC,Jrue Holiday,G,51,888,2,3543,8,789,2,812,8,2174,1,10110,5,7038,3,415,1,8514,3
1/14/2019,MEM,Memphis Grizzlies,MEM @ HOU,Shelvin Mack,G,27.1,7599,0,12874,7,1184,0,7843,5,6509,0,13385,3,12137,1,4317,0,15731,4
1/14/2019,MEM,Memphis Grizzlies,MEM @ HOU,Mike Conley,G,30.9,5804,1,7056,7,1184,0,7843,5,6509,3,4174,7,3913,1,4317,5,338,5
1/14/2019,LAC,LA Clippers,LAC vs. NOP,Patrick Beverley,G,33.7,4615,1,7056,7,1184,3,272,1,18112,0,13385,11,1140,0,11467,2,4097,6
1/14/2019,BKN,Brooklyn Nets,BKN vs. BOS,D'Angelo Russell,G,51.5,843,7,46,7,1184,1,2443,13,186,1,10110,5,7038,1,4317,5,338,7
1/14/2019,SAS,San Antonio Spurs,SAS vs. CHA,Derrick White,G,36.3,3672,2,3543,7,1184,1,2443,7,3260,2,6102,4,9339,0,11467,0,15731,8
1/14/2019,HOU,Houston Rockets,HOU vs. MEM,Austin Rivers,G,28,7160,2,3543,6,1803,0,7843,4,8828,1,10110,0,22086,3,415,1,8514,9
1/14/2019,LAC,LA Clippers,LAC vs. NOP,Danilo Gallinari,F,40.8,2462,6,113,6,1803,0,7843,8,2174,3,4174,4,9339,2,1393,4,786,10
1/13/2019,WAS,Washington Wizards,WAS vs. TOR,Bradley Beal,G,88.5,7,6,113,15,25,2,812,17,21,3,4174,10,1582,3,415,4,786,1
1/13/2019,HOU,Houston Rockets,HOU @ ORL,James Harden,G,74.8,53,1,7056,12,111,0,7843,11,549,15,30,9,2204,4,121,4,786,2
1/13/2019,TOR,Toronto Raptors,TOR @ WAS,Kyle Lowry,G,35.5,3937,2,3543,11,183,0,7843,4,8828,2,6102,5,7038,2,1393,5,338,3
1/13/2019,MIL,Milwaukee Bucks,MIL @ ATL,Eric Bledsoe,G,50.4,956,2,3543,10,325,1,2443,9,1419,4,2601,2,15352,2,1393,0,15731,4
1/13/2019,WAS,Washington Wizards,WAS vs. TOR,Trevor Ariza,F,49.8,1013,4,662,10,325,1,2443,8,2174,3,4174,9,2204,1,4317,5,338,5
1/13/2019,PHI,Philadelphia 76ers,PHI @ NYK,Ben Simmons,G,57.9,416,0,12874,9,525,0,7843,10,888,0,13385,22,24,0,11467,2,4097,6
1/13/2019,LAL,Los Angeles Lakers,LAL vs. CLE,Lonzo Ball,G,40.8,2462,2,3543,8,789,0,7843,5,6509,1,10110,9,2204,2,1393,1,8514,7
1/13/2019,DEN,Denver Nuggets,DEN vs. POR,Nikola Jokic,C,61,285,4,662,8,789,0,7843,15,65,6,1093,10,1582,0,11467,3,1827,8
1/13/2019,POR,Portland Trail Blazers,POR @ DEN,Damian Lillard,G,39.3,2830,2,3543,7,1184,0,7843,8,2174,8,447,4,9339,0,11467,2,4097,9
1/13/2019,GSW,Golden State Warriors,GSW @ DAL,Draymond Green,F,24.7,8917,0,12874,7,1184,1,2443,2,14769,0,13385,6,5192,1,4317,3,1827,10
